Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
01.12.2022 10:50:44;8,9;0,59;8,8;0,55;8,8;0,63;8,9;0,55;---;0,51;
01.12.2022 10:50:45;8,9;0,61;8,8;0,65;8,8;0,72;8,9;0,54;8,8;0,55;
01.12.2022 10:50:46;8,9;0,62;8,8;0,63;8,8;0,68;8,9;0,55;8,8;0,59;
01.12.2022 10:50:47;8,9;0,62;8,8;0,73;8,8;0,79;8,9;0,51;8,8;0,62;
01.12.2022 10:50:48;8,9;0,66;8,8;0,77;8,7;0,78;8,9;0,60;8,8;0,68;
01.12.2022 10:50:49;8,9;0,70;8,8;0,74;8,7;0,75;8,9;0,53;8,8;0,63;
01.12.2022 10:50:50;8,9;0,59;8,8;0,68;8,7;0,75;8,9;0,51;8,8;0,60;
01.12.2022 10:50:51;8,9;0,59;8,8;0,67;8,7;0,72;8,9;0,51;---;0,59;
01.12.2022 10:50:52;8,9;0,61;8,8;0,65;8,7;0,70;8,9;0,52;8,8;0,57;
01.12.2022 10:50:53;8,9;0,65;8,8;0,71;8,7;0,76;8,9;0,56;8,8;0,60;
01.12.2022 10:50:54;8,9;0,68;8,8;0,74;8,7;0,79;8,9;0,59;8,8;0,65;
01.12.2022 10:50:55;8,9;0,75;8,8;0,75;8,7;0,81;8,9;0,63;---;0,64;
01.12.2022 10:50:56;8,9;0,76;8,8;0,74;8,7;0,78;8,9;0,62;8,8;0,66;
01.12.2022 10:50:57;8,9;0,72;8,8;0,75;8,7;0,79;8,9;0,59;8,8;0,65;
01.12.2022 10:50:58;8,9;0,72;8,8;0,73;8,7;0,77;8,9;0,59;8,8;0,66;
01.12.2022 10:50:59;8,9;0,70;8,8;0,74;8,7;0,79;8,9;0,58;8,8;0,65;
01.12.2022 10:51:00;8,9;0,68;8,8;0,62;8,7;0,69;8,9;0,56;---;0,63;
01.12.2022 10:51:01;8,9;0,62;8,8;0,70;8,7;0,65;8,9;0,53;8,8;0,59;
01.12.2022 10:51:02;8,9;0,71;8,8;0,71;8,7;0,78;8,9;0,54;8,8;0,59;
01.12.2022 10:51:03;8,8;0,78;8,8;0,74;8,7;0,82;8,9;0,62;---;0,67;
01.12.2022 10:51:04;8,8;0,70;8,8;0,75;8,7;0,77;8,8;0,59;8,8;0,64;
01.12.2022 10:51:05;8,8;0,69;8,8;0,68;8,7;0,73;8,8;0,57;---;0,62;
01.12.2022 10:51:06;8,8;0,73;8,8;0,72;8,7;0,80;8,8;0,59;8,8;0,63;
01.12.2022 10:51:07;8,8;0,73;8,8;0,71;8,7;0,75;8,8;0,60;8,8;0,65;
01.12.2022 10:51:08;8,8;0,78;8,8;0,75;8,7;0,81;8,8;0,62;8,8;0,64;
01.12.2022 10:51:09;8,8;0,78;8,8;0,76;8,7;0,82;8,8;0,64;8,7;0,67;
01.12.2022 10:51:10;8,8;0,77;8,7;0,76;8,7;0,81;8,8;0,61;---;0,68;
01.12.2022 10:51:11;8,8;0,81;8,7;0,84;8,7;0,86;8,8;0,63;8,7;0,68;
01.12.2022 10:51:12;8,8;0,59;8,8;0,80;8,7;0,78;8,8;0,60;8,8;0,69;
01.12.2022 10:51:13;8,9;0,62;8,8;0,73;8,7;0,73;8,9;0,56;8,8;0,63;
01.12.2022 10:51:14;8,9;0,74;8,8;0,75;8,7;0,77;8,8;0,61;---;0,59;
01.12.2022 10:51:15;8,9;0,69;8,7;0,74;8,7;0,77;8,8;0,60;8,8;0,65;
01.12.2022 10:51:16;8,9;0,72;8,8;0,67;8,7;0,76;8,9;0,59;8,8;0,62;
01.12.2022 10:51:17;8,9;0,68;8,8;0,72;8,7;0,75;8,9;0,55;---;0,60;
01.12.2022 10:51:18;8,9;0,71;8,8;0,81;8,7;0,81;8,9;0,58;8,8;0,67;
01.12.2022 10:51:19;8,9;0,62;8,8;0,79;8,7;0,82;8,9;0,53;8,8;0,73;
01.12.2022 10:51:20;8,9;0,72;8,8;0,74;8,7;0,84;8,9;0,56;8,8;0,69;
01.12.2022 10:51:21;8,8;0,77;8,8;0,75;8,7;0,81;8,9;0,60;8,7;0,70;
01.12.2022 10:51:22;8,8;0,70;8,8;0,68;8,7;0,73;8,8;0,56;8,7;0,64;
01.12.2022 10:51:23;8,9;0,69;8,8;0,66;8,7;0,73;8,9;0,56;8,7;0,63;
01.12.2022 10:51:24;8,9;0,53;8,8;0,73;8,7;0,64;8,9;0,53;8,8;0,62;
01.12.2022 10:51:25;8,9;0,45;8,8;0,73;8,7;0,64;8,9;0,41;8,8;0,60;
01.12.2022 10:51:26;8,9;0,47;8,8;0,63;8,7;0,64;8,9;0,43;---;0,57;
01.12.2022 10:51:27;8,9;0,51;8,8;0,65;8,7;0,67;8,9;0,43;8,8;0,55;
01.12.2022 10:51:28;8,9;0,42;8,8;0,63;8,8;0,64;8,9;0,41;8,8;0,55;
01.12.2022 10:51:29;8,9;0,50;8,8;0,60;8,8;0,63;8,9;0,50;---;0,52;
01.12.2022 10:51:30;8,9;0,53;8,8;0,59;8,8;0,65;8,9;0,52;8,8;0,54;
01.12.2022 10:51:31;8,9;0,48;8,8;0,54;8,8;0,55;8,9;0,44;---;0,49;
01.12.2022 10:51:32;9,0;0,37;8,8;0,53;8,8;0,44;8,9;0,43;8,8;0,41;
01.12.2022 10:51:33;9,0;0,60;8,9;0,57;8,8;0,62;8,9;0,48;---;0,44;
01.12.2022 10:51:34;9,0;0,62;8,9;0,56;8,8;0,69;9,0;0,54;8,9;0,55;
01.12.2022 10:51:35;8,9;0,63;8,8;0,57;8,8;0,63;9,0;0,55;8,8;0,51;
01.12.2022 10:51:36;8,9;0,48;8,8;0,49;8,8;0,56;9,0;0,47;8,8;0,47;
01.12.2022 10:51:37;9,0;0,33;8,8;0,50;8,8;0,47;9,0;0,38;8,8;0,43;
01.12.2022 10:51:38;9,0;0,36;8,8;0,47;8,8;0,47;9,0;0,38;8,8;0,43;
01.12.2022 10:51:39;9,0;0,32;8,8;0,46;8,8;0,47;9,0;0,37;8,9;0,43;
01.12.2022 10:51:40;9,0;0,39;8,9;0,39;8,8;0,44;9,0;0,37;8,9;0,40;
01.12.2022 10:51:41;9,0;0,37;8,9;0,39;8,8;0,44;9,0;0,35;8,9;0,39;
01.12.2022 10:51:42;9,0;0,42;8,9;0,39;8,8;0,43;9,0;0,38;8,9;0,36;
01.12.2022 10:51:43;9,0;0,36;8,9;0,41;8,8;0,39;9,0;0,37;8,9;0,33;
01.12.2022 10:51:44;9,0;0,38;8,9;0,41;8,8;0,36;9,0;0,36;8,9;0,36;
01.12.2022 10:51:45;9,0;0,36;8,9;0,40;8,9;0,40;9,0;0,35;8,9;0,33;
01.12.2022 10:51:46;9,0;0,40;8,9;0,42;8,9;0,44;9,0;0,36;8,9;0,38;
01.12.2022 10:51:47;9,0;0,46;8,9;0,48;8,8;0,52;9,0;0,38;---;0,43;
01.12.2022 10:51:48;9,0;0,46;8,9;0,54;8,8;0,52;9,0;0,38;8,9;0,44;
01.12.2022 10:51:49;9,0;0,53;8,9;0,60;8,8;0,61;9,0;0,37;8,9;0,51;
01.12.2022 10:51:50;9,0;0,55;8,8;0,56;8,8;0,62;9,0;0,39;---;0,55;
01.12.2022 10:51:51;9,0;0,53;8,8;0,54;8,8;0,56;9,0;0,41;8,9;0,49;
01.12.2022 10:51:52;8,9;0,51;8,8;0,59;8,8;0,55;9,0;0,41;8,8;0,49;
01.12.2022 10:51:53;8,9;0,57;8,8;0,58;8,8;0,60;9,0;0,43;8,8;0,49;
01.12.2022 10:51:54;8,9;0,58;8,8;0,60;8,8;0,60;8,9;0,48;8,8;0,55;
01.12.2022 10:51:55;8,9;0,53;8,8;0,54;8,8;0,56;8,9;0,43;8,8;0,49;
01.12.2022 10:51:56;8,9;0,50;8,9;0,51;8,8;0,53;8,9;0,40;8,9;0,46;
01.12.2022 10:51:57;9,0;0,44;8,9;0,45;8,8;0,52;9,0;0,41;8,9;0,42;
01.12.2022 10:51:58;9,0;0,40;8,9;0,55;8,8;0,55;9,0;0,37;8,9;0,45;
01.12.2022 10:51:59;9,0;0,54;8,9;0,53;8,8;0,57;9,0;0,45;8,9;0,43;
01.12.2022 10:52:00;9,0;0,50;8,9;0,43;8,8;0,56;9,0;0,43;8,9;0,42;
01.12.2022 10:52:01;9,0;0,41;8,9;0,53;8,8;0,53;9,0;0,38;8,9;0,43;
01.12.2022 10:52:02;9,0;0,51;8,9;0,49;8,8;0,50;9,0;0,42;---;0,43;
01.12.2022 10:52:03;9,0;0,42;8,9;0,47;8,9;0,46;9,0;0,40;8,9;0,43;
01.12.2022 10:52:04;9,0;0,27;9,0;0,34;8,9;0,37;9,0;0,33;8,9;0,35;
01.12.2022 10:52:05;9,0;0,27;9,0;0,43;8,9;0,42;9,0;0,26;8,9;0,35;
01.12.2022 10:52:06;9,0;0,35;9,0;0,49;8,9;0,44;9,0;0,36;9,0;0,38;
01.12.2022 10:52:07;9,0;0,46;9,0;0,60;8,9;0,59;9,0;0,45;8,9;0,48;
01.12.2022 10:52:08;9,0;0,50;8,9;0,58;8,9;0,63;9,0;0,47;---;0,52;
01.12.2022 10:52:09;9,0;0,41;9,0;0,35;8,9;0,47;9,0;0,40;8,9;0,45;
01.12.2022 10:52:10;9,0;0,49;9,0;0,39;8,9;0,55;9,0;0,42;9,0;0,35;
01.12.2022 10:52:11;9,0;0,58;9,0;0,60;8,9;0,63;9,0;0,52;---;0,52;
01.12.2022 10:52:12;9,0;0,56;9,0;0,54;8,9;0,65;9,0;0,53;9,0;0,51;
01.12.2022 10:52:13;9,0;0,58;9,0;0,64;8,9;0,74;9,0;0,54;8,9;0,59;
01.12.2022 10:52:14;9,0;0,54;9,0;0,61;8,9;0,65;9,0;0,51;8,9;0,53;
01.12.2022 10:52:15;9,0;0,60;9,0;0,61;8,9;0,70;9,0;0,52;9,0;0,53;
01.12.2022 10:52:16;9,0;0,47;9,0;0,46;8,9;0,62;9,0;0,41;9,0;0,52;
01.12.2022 10:52:17;9,1;0,34;9,0;0,32;8,9;0,44;9,0;0,33;9,0;0,37;
01.12.2022 10:52:18;9,1;0,27;9,0;0,29;8,9;0,32;9,1;0,27;9,0;0,27;
01.12.2022 10:52:19;9,1;0,22;9,0;0,24;8,9;0,21;9,1;0,22;---;0,24;
01.12.2022 10:52:20;9,1;0,18;9,0;0,20;9,0;0,20;9,1;0,14;9,0;0,14;
01.12.2022 10:52:21;9,1;0,25;9,1;0,36;9,0;0,29;9,1;0,18;9,0;0,21;
01.12.2022 10:52:22;9,1;0,23;9,1;0,20;9,0;0,22;9,1;0,20;9,0;0,18;
01.12.2022 10:52:23;9,1;0,24;9,1;0,28;9,0;0,23;9,1;0,22;9,1;0,20;
01.12.2022 10:52:24;9,1;0,39;9,1;0,48;9,0;0,40;9,1;0,28;---;0,33;
01.12.2022 10:52:25;9,1;0,47;9,1;0,45;9,0;0,40;9,1;0,34;9,1;0,36;
01.12.2022 10:52:26;9,2;0,37;9,1;0,56;9,0;0,42;9,2;0,28;---;0,31;
01.12.2022 10:52:27;9,1;0,92;9,1;0,78;9,0;0,84;9,2;0,60;9,1;0,53;
01.12.2022 10:52:28;9,1;0,91;9,0;0,90;9,0;0,95;9,1;0,67;9,1;0,80;
01.12.2022 10:52:29;9,1;0,91;9,0;0,87;9,0;0,91;9,1;0,69;9,0;0,81;
01.12.2022 10:52:30;9,0;0,85;9,0;0,86;9,0;0,83;9,1;0,63;9,0;0,78;
01.12.2022 10:52:31;9,0;0,80;9,0;0,80;8,9;0,82;9,1;0,58;9,0;0,72;
01.12.2022 10:52:32;9,0;0,74;9,0;0,76;8,9;0,77;9,1;0,55;9,0;0,64;
01.12.2022 10:52:33;9,0;0,78;9,0;0,75;8,9;0,77;9,1;0,59;9,0;0,64;
01.12.2022 10:52:34;9,0;0,75;9,0;0,72;8,9;0,74;9,1;0,60;9,0;0,65;
01.12.2022 10:52:35;9,0;0,70;9,0;0,66;8,9;0,67;9,1;0,53;9,0;0,62;
01.12.2022 10:52:36;9,0;0,68;9,0;0,63;8,9;0,73;9,1;0,51;9,0;0,59;
01.12.2022 10:52:37;9,0;0,62;9,0;0,66;8,9;0,63;9,1;0,45;9,0;0,56;
01.12.2022 10:52:38;9,0;0,58;9,0;0,60;8,9;0,61;9,1;0,42;---;0,57;
01.12.2022 10:52:39;9,0;0,56;9,0;0,54;8,9;0,59;9,1;0,43;9,0;0,51;
01.12.2022 10:52:40;9,0;0,53;9,0;0,58;8,9;0,60;9,1;0,40;9,0;0,56;
01.12.2022 10:52:41;9,0;0,65;9,0;0,61;8,9;0,63;9,1;0,46;9,0;0,52;
01.12.2022 10:52:42;9,0;0,60;9,0;0,62;8,9;0,61;9,1;0,46;9,0;0,59;
01.12.2022 10:52:43;9,0;0,57;9,0;0,60;9,0;0,55;9,1;0,43;9,0;0,52;
01.12.2022 10:52:44;9,0;0,54;9,0;0,48;9,0;0,53;9,1;0,44;9,0;0,47;
01.12.2022 10:52:45;9,0;0,49;9,0;0,49;9,0;0,43;9,1;0,38;9,0;0,43;
01.12.2022 10:52:46;9,1;0,52;9,0;0,54;9,0;0,54;9,1;0,22;9,0;0,41;
01.12.2022 10:52:47;9,0;0,73;9,0;0,63;9,0;0,68;9,1;0,48;---;0,54;
01.12.2022 10:52:48;9,0;0,79;9,0;0,42;8,9;0,54;9,1;0,58;9,0;0,64;
01.12.2022 10:52:49;9,0;0,48;9,0;0,35;9,0;0,35;9,1;0,29;9,0;0,29;
01.12.2022 10:52:50;9,0;0,61;9,0;0,43;9,0;0,53;9,1;0,44;9,0;0,38;
01.12.2022 10:52:51;9,0;0,57;9,0;0,42;9,0;0,57;9,1;0,45;9,0;0,47;
01.12.2022 10:52:52;9,0;0,56;9,0;0,52;8,9;0,54;9,1;0,45;9,0;0,49;
01.12.2022 10:52:53;9,0;0,51;9,0;0,48;8,9;0,51;9,1;0,42;9,0;0,45;
01.12.2022 10:52:54;9,0;0,49;9,0;0,50;8,9;0,50;9,0;0,40;9,0;0,43;
01.12.2022 10:52:55;9,0;0,44;9,0;0,50;8,9;0,46;9,1;0,37;9,0;0,46;
01.12.2022 10:52:56;9,0;0,45;9,0;0,49;8,9;0,50;9,1;0,37;9,0;0,46;
01.12.2022 10:52:57;9,0;0,44;9,0;0,47;9,0;0,44;9,1;0,37;9,0;0,40;
01.12.2022 10:52:58;9,0;0,44;9,0;0,45;9,0;0,46;9,1;0,36;9,0;0,42;
01.12.2022 10:52:59;9,0;0,44;9,0;0,42;9,0;0,46;9,1;0,38;9,0;0,40;
01.12.2022 10:53:00;9,0;0,45;9,0;0,40;9,0;0,43;9,1;0,39;9,0;0,38;
01.12.2022 10:53:01;9,0;0,51;9,0;0,41;9,0;0,49;9,1;0,42;9,0;0,38;
01.12.2022 10:53:02;9,0;0,53;9,0;0,41;9,0;0,51;9,1;0,44;9,0;0,38;
01.12.2022 10:53:03;9,0;0,51;9,0;0,42;9,0;0,47;9,1;0,41;9,0;0,43;
01.12.2022 10:53:04;9,0;0,44;9,1;0,23;9,0;0,36;9,1;0,29;9,0;0,29;
01.12.2022 10:53:05;9,1;0,40;9,1;0,22;9,0;0,33;9,1;0,32;9,1;0,32;
01.12.2022 10:53:06;9,1;0,40;9,1;0,28;9,0;0,34;9,1;0,34;9,1;0,24;
01.12.2022 10:53:07;9,1;0,40;9,1;0,33;9,0;0,37;9,1;0,32;9,1;0,33;
01.12.2022 10:53:08;9,1;0,41;9,1;0,41;9,0;0,38;9,1;0,29;---;0,28;
01.12.2022 10:53:09;9,1;0,38;9,1;0,24;9,0;0,33;9,2;0,26;9,1;0,32;
01.12.2022 10:53:10;9,1;0,34;9,1;0,20;9,1;0,24;9,2;0,21;9,1;0,23;
01.12.2022 10:53:11;9,1;0,27;9,1;0,20;9,1;0,23;9,2;0,17;9,1;0,21;
01.12.2022 10:53:12;9,1;0,28;9,2;0,20;9,1;0,23;9,2;0,17;9,1;0,19;
01.12.2022 10:53:13;9,1;0,22;9,2;0,16;9,1;0,18;9,2;0,15;9,1;0,20;
01.12.2022 10:53:14;9,2;0,20;9,2;0,18;9,1;0,17;9,2;0,13;---;0,16;
01.12.2022 10:53:15;9,2;0,20;9,2;0,19;9,1;0,19;9,2;0,10;9,2;0,15;
01.12.2022 10:53:16;9,2;0,23;9,2;0,25;9,1;0,18;9,2;0,13;9,2;0,19;
01.12.2022 10:53:17;9,2;0,20;9,2;0,20;9,1;0,15;9,2;0,13;9,2;0,15;
01.12.2022 10:53:18;9,2;0,21;9,2;0,22;9,1;0,14;9,2;0,10;9,2;0,13;
01.12.2022 10:53:19;9,2;0,20;9,2;0,27;9,1;0,18;9,3;0,12;9,2;0,17;
01.12.2022 10:53:20;9,2;0,20;9,2;0,16;9,2;0,11;9,3;0,12;9,2;0,14;
01.12.2022 10:53:21;9,2;0,24;9,2;0,15;9,2;0,11;9,3;0,10;9,2;0,10;
01.12.2022 10:53:22;9,2;0,23;9,2;0,20;9,2;0,09;9,3;0,09;9,2;0,13;
01.12.2022 10:53:23;9,2;0,22;9,2;0,15;9,2;0,10;9,3;0,07;9,2;0,10;
01.12.2022 10:53:24;9,2;0,36;9,2;0,28;9,2;0,32;9,3;0,17;9,2;0,17;
01.12.2022 10:53:25;9,2;0,37;9,2;0,32;9,2;0,37;9,3;0,23;9,2;0,29;
01.12.2022 10:53:26;9,2;0,37;9,2;0,36;9,2;0,35;9,3;0,27;9,2;0,33;
01.12.2022 10:53:27;9,2;0,41;9,2;0,45;9,2;0,39;9,3;0,29;9,2;0,38;
01.12.2022 10:53:28;9,2;0,38;9,2;0,37;9,2;0,40;9,3;0,29;9,2;0,42;
01.12.2022 10:53:29;9,2;0,35;9,2;0,25;9,2;0,23;9,3;0,17;9,2;0,27;
01.12.2022 10:53:30;9,2;0,53;9,2;0,44;9,2;0,41;9,3;0,25;---;0,34;
01.12.2022 10:53:31;9,2;0,52;9,2;0,39;9,2;0,43;9,3;0,36;9,2;0,35;
01.12.2022 10:53:32;9,2;0,58;9,2;0,43;9,2;0,45;9,3;0,34;9,2;0,39;
01.12.2022 10:53:33;9,1;0,69;9,2;0,50;9,1;0,58;9,2;0,38;9,2;0,40;
01.12.2022 10:53:34;9,1;0,44;9,2;0,44;9,1;0,43;9,2;0,45;9,2;0,47;
01.12.2022 10:53:35;9,2;0,24;9,2;0,40;9,1;0,29;9,2;0,26;9,2;0,30;
01.12.2022 10:53:36;9,2;0,25;9,2;0,46;9,2;0,22;9,3;0,24;9,2;0,26;
01.12.2022 10:53:37;9,2;0,30;9,2;0,39;9,2;0,29;9,3;0,26;9,2;0,28;
01.12.2022 10:53:38;9,2;0,28;9,2;0,44;9,2;0,34;9,3;0,25;9,2;0,29;
01.12.2022 10:53:39;9,2;0,23;9,2;0,39;9,2;0,25;9,3;0,26;9,2;0,26;
01.12.2022 10:53:40;9,2;0,28;9,2;0,39;9,2;0,33;9,3;0,29;9,2;0,27;
01.12.2022 10:53:41;9,2;0,29;9,2;0,34;9,2;0,32;9,3;0,29;9,2;0,28;
01.12.2022 10:53:42;9,2;0,24;9,2;---;9,2;0,27;9,3;0,23;9,2;0,26;
01.12.2022 10:53:43;9,2;0,21;9,3;0,32;9,2;0,25;9,3;0,15;9,2;0,25;
01.12.2022 10:53:44;9,2;0,27;9,3;0,36;9,2;0,28;9,3;0,22;9,2;0,29;
01.12.2022 10:53:45;9,3;0,22;9,3;0,32;9,2;0,19;9,3;0,19;9,3;0,20;
01.12.2022 10:53:46;9,3;0,24;9,3;0,37;9,2;0,21;9,3;0,18;9,3;0,26;
01.12.2022 10:53:47;9,3;0,22;9,3;0,34;9,2;0,25;9,3;0,16;9,3;0,26;
01.12.2022 10:53:48;9,3;0,26;9,3;0,28;9,2;0,23;9,3;0,14;9,3;0,20;
01.12.2022 10:53:49;9,3;0,33;9,3;0,22;9,3;0,28;9,3;0,26;9,3;0,15;
01.12.2022 10:53:50;9,3;0,34;9,3;0,22;9,2;0,33;9,3;0,26;9,3;0,18;

Nome strumento;testo 405i;testo 405i;testo 405i;testo 405i;testo 405i;
Numero di serie;48945348;48944261;48944590;48943154;48939789;
