Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
01.12.2022 11:19:35;9,1;0,09;9,2;0,06;9,1;0,07;9,2;0,06;9,1;0,02;
01.12.2022 11:19:36;9,1;0,12;9,2;0,07;9,1;0,10;9,2;0,05;9,1;0,01;
01.12.2022 11:19:37;9,1;0,11;9,2;0,04;9,1;0,09;9,2;0,06;9,1;0,01;
01.12.2022 11:19:38;9,1;0,15;9,2;0,09;9,1;0,09;9,2;0,12;9,1;0,02;
01.12.2022 11:19:39;9,1;0,25;9,2;0,15;9,1;0,22;9,2;0,14;9,1;0,13;
01.12.2022 11:19:40;9,1;0,28;9,2;0,32;9,1;0,32;9,2;0,17;9,1;0,28;
01.12.2022 11:19:41;9,1;0,27;9,2;0,36;9,1;0,34;9,2;0,19;9,1;0,28;
01.12.2022 11:19:42;9,1;0,34;9,2;0,33;9,1;0,36;9,2;0,28;9,1;0,29;
01.12.2022 11:19:43;9,1;0,35;9,2;0,30;9,1;0,33;9,2;0,27;9,1;0,27;
01.12.2022 11:19:44;9,1;0,32;9,2;0,32;9,1;0,30;9,2;0,23;9,1;0,28;
01.12.2022 11:19:45;9,1;0,39;9,2;0,36;9,1;0,39;9,2;0,28;9,1;0,32;
01.12.2022 11:19:46;9,0;0,43;9,2;0,37;9,0;0,44;9,2;0,35;9,1;0,39;
01.12.2022 11:19:47;9,0;0,45;9,2;0,41;9,0;0,45;9,2;0,37;9,1;0,40;
01.12.2022 11:19:48;9,0;0,51;9,1;0,45;9,0;0,50;9,2;0,40;9,1;0,42;
01.12.2022 11:19:49;9,0;0,52;9,1;0,52;9,0;0,51;9,2;0,42;9,1;0,47;
01.12.2022 11:19:50;9,0;0,57;9,1;0,57;9,0;0,60;9,1;0,43;9,0;0,52;
01.12.2022 11:19:51;9,0;0,62;9,1;0,58;9,0;0,63;9,1;0,50;9,0;0,53;
01.12.2022 11:19:52;8,9;0,57;9,1;0,56;8,9;0,59;9,1;0,46;9,0;0,52;
01.12.2022 11:19:53;8,9;0,60;9,1;0,59;8,9;0,60;9,1;0,45;9,0;0,53;
01.12.2022 11:19:54;8,9;0,64;9,1;0,55;8,9;0,62;9,1;0,50;9,0;0,50;
01.12.2022 11:19:55;8,9;0,64;9,0;0,61;8,9;0,64;9,1;0,53;9,0;0,54;
01.12.2022 11:19:56;8,9;0,69;9,0;0,60;8,9;0,63;9,1;0,52;9,0;0,54;
01.12.2022 11:19:57;8,9;0,75;9,0;0,59;8,9;0,70;9,0;0,59;8,9;0,56;
01.12.2022 11:19:58;8,9;0,68;9,0;0,61;8,9;0,66;9,0;0,57;8,9;0,55;
01.12.2022 11:19:59;8,9;0,61;9,0;0,62;8,9;0,63;9,0;0,54;8,9;0,56;
01.12.2022 11:20:00;8,9;0,63;9,0;0,63;8,9;0,66;9,0;0,49;8,9;0,58;
01.12.2022 11:20:01;8,9;0,69;9,0;0,71;8,9;0,74;9,0;0,54;8,9;0,64;
01.12.2022 11:20:02;8,8;0,74;9,0;0,64;8,8;0,76;9,0;0,54;8,9;0,61;
01.12.2022 11:20:03;8,8;0,87;9,0;0,65;8,8;0,81;9,0;0,63;8,9;0,68;
01.12.2022 11:20:04;8,8;0,90;9,0;0,72;8,8;0,91;9,0;0,70;8,9;0,72;
01.12.2022 11:20:05;8,8;0,88;8,9;0,84;8,8;0,87;9,0;0,71;8,9;0,74;
01.12.2022 11:20:06;8,8;0,83;8,9;0,75;8,8;0,83;8,9;0,71;8,9;0,66;
01.12.2022 11:20:07;8,8;0,75;8,9;0,64;8,8;0,74;9,0;0,61;8,9;0,59;
01.12.2022 11:20:08;8,8;0,68;8,9;0,70;8,8;0,74;9,0;0,51;8,9;0,65;
01.12.2022 11:20:09;8,8;0,77;8,9;0,75;8,8;0,81;9,0;0,60;8,9;0,67;
01.12.2022 11:20:10;8,8;0,69;8,9;0,73;8,8;0,71;9,0;0,55;8,9;0,60;
01.12.2022 11:20:11;8,8;0,75;8,9;0,65;8,8;0,73;9,0;0,62;8,9;0,61;
01.12.2022 11:20:12;8,8;0,75;8,9;0,66;8,8;0,77;9,0;0,63;8,9;0,62;
01.12.2022 11:20:13;8,8;0,68;9,0;0,63;8,8;0,70;9,0;0,58;8,9;0,60;
01.12.2022 11:20:14;8,8;0,67;9,0;0,66;8,8;0,68;9,0;0,60;8,9;0,61;
01.12.2022 11:20:15;8,8;0,65;9,0;0,63;8,8;0,65;9,0;0,53;8,9;0,56;
01.12.2022 11:20:16;8,8;0,61;9,0;0,60;8,8;0,63;9,0;0,49;8,9;0,54;
01.12.2022 11:20:17;8,8;0,59;9,0;0,54;8,8;0,60;9,0;0,47;8,9;0,50;
01.12.2022 11:20:18;8,8;0,56;9,0;0,51;8,9;0,57;9,0;0,44;8,9;0,45;
01.12.2022 11:20:19;8,9;0,61;9,0;0,55;8,9;0,61;9,0;0,46;8,9;0,47;
01.12.2022 11:20:20;8,9;0,64;9,0;0,60;8,9;0,65;9,0;0,50;8,9;0,54;
01.12.2022 11:20:21;8,9;0,62;9,0;0,59;8,9;0,65;9,0;0,49;8,9;0,54;
01.12.2022 11:20:22;8,9;0,56;9,0;0,55;8,9;0,58;9,0;0,45;8,9;0,48;
01.12.2022 11:20:23;8,8;0,62;9,0;0,57;8,8;0,69;9,0;0,45;8,9;0,56;
01.12.2022 11:20:24;8,8;0,64;9,0;0,63;8,8;0,68;9,0;0,52;8,9;0,57;
01.12.2022 11:20:25;8,8;0,61;9,0;0,55;8,8;0,61;9,0;0,47;8,9;0,53;
01.12.2022 11:20:26;8,8;0,56;9,0;0,58;8,8;0,61;9,0;0,44;8,9;0,53;
01.12.2022 11:20:27;8,8;0,58;9,0;0,58;8,8;0,59;9,0;0,41;8,9;0,49;
01.12.2022 11:20:28;8,8;0,55;9,0;0,51;8,8;0,55;9,0;0,43;8,9;0,47;
01.12.2022 11:20:29;8,9;0,55;9,0;0,50;8,9;0,54;9,0;0,42;8,9;0,43;
01.12.2022 11:20:30;8,8;0,61;9,0;0,56;8,8;0,64;9,0;0,51;8,9;0,53;
01.12.2022 11:20:31;8,8;0,67;9,0;0,60;8,8;0,65;9,0;0,54;8,9;0,56;
01.12.2022 11:20:32;8,8;0,66;9,0;0,67;8,8;0,67;9,0;0,54;8,9;0,58;
01.12.2022 11:20:33;8,8;0,71;9,0;0,76;8,8;0,83;9,0;0,56;8,9;0,71;
01.12.2022 11:20:34;8,8;0,79;8,9;0,77;8,8;0,79;9,0;0,65;8,9;0,63;
01.12.2022 11:20:35;8,8;0,76;9,0;0,59;8,8;0,67;9,0;0,63;8,9;0,50;
01.12.2022 11:20:36;8,8;0,71;9,0;0,60;8,8;0,74;8,9;0,57;8,9;0,60;
01.12.2022 11:20:37;8,8;0,62;8,9;0,62;8,8;0,68;8,9;0,53;8,9;0,58;
01.12.2022 11:20:38;8,8;0,60;8,9;0,64;8,8;0,64;8,9;0,51;8,9;0,57;
01.12.2022 11:20:39;8,8;0,63;8,9;0,68;8,8;0,68;8,9;0,47;8,8;0,60;
01.12.2022 11:20:40;8,8;0,72;8,9;0,71;8,8;0,79;8,9;0,47;8,8;0,63;
01.12.2022 11:20:41;8,8;0,60;8,9;0,72;8,8;0,74;8,9;0,49;8,8;0,63;
01.12.2022 11:20:42;8,8;0,60;8,9;0,58;8,8;0,62;9,0;0,49;8,8;0,54;
01.12.2022 11:20:43;8,8;0,53;8,9;0,51;8,8;0,52;9,0;0,43;8,9;0,44;
01.12.2022 11:20:44;8,8;0,46;9,0;0,43;8,8;0,45;9,0;0,36;8,9;0,39;
01.12.2022 11:20:45;8,8;0,42;9,0;0,35;8,8;0,45;9,0;0,34;8,9;0,36;
01.12.2022 11:20:46;8,9;0,23;9,0;0,18;8,8;0,31;9,0;0,13;8,9;0,19;
01.12.2022 11:20:47;8,9;0,18;9,0;0,18;8,9;0,26;9,0;0,13;8,9;0,20;
01.12.2022 11:20:48;8,9;0,20;9,0;0,21;8,9;0,20;9,1;0,11;9,0;0,20;
01.12.2022 11:20:49;8,9;0,27;9,1;0,32;8,9;0,27;9,1;0,12;9,0;0,28;
01.12.2022 11:20:50;8,9;0,40;9,1;0,51;8,9;0,43;9,1;0,33;9,0;0,39;
01.12.2022 11:20:51;8,9;0,25;9,1;0,27;8,9;0,22;9,1;0,26;9,0;0,23;
01.12.2022 11:20:52;8,9;0,31;9,1;0,26;8,9;0,23;9,1;0,21;9,0;0,22;
01.12.2022 11:20:53;8,9;0,35;9,1;0,39;8,9;0,37;9,1;0,18;9,0;0,35;
01.12.2022 11:20:54;8,9;0,43;9,1;0,53;8,9;0,49;9,1;0,32;9,0;0,43;
01.12.2022 11:20:55;8,9;0,45;9,1;0,55;8,9;0,48;9,1;0,36;9,0;0,42;
01.12.2022 11:20:56;8,9;0,47;9,1;0,72;8,9;0,54;9,1;0,37;9,0;0,49;
01.12.2022 11:20:57;9,0;0,51;9,1;0,56;8,9;0,54;9,1;0,43;9,0;0,46;
01.12.2022 11:20:58;9,0;0,50;9,1;0,53;8,9;0,43;9,1;0,36;9,0;0,53;
01.12.2022 11:20:59;8,9;0,56;9,1;0,72;8,9;0,65;9,1;0,49;9,0;0,56;
01.12.2022 11:21:00;8,9;0,56;9,1;0,70;8,9;0,60;9,1;0,53;9,0;0,58;
01.12.2022 11:21:01;8,9;0,41;9,1;0,99;8,9;0,67;9,1;0,51;9,0;0,63;
01.12.2022 11:21:02;8,9;0,54;9,1;0,94;8,9;0,69;9,1;0,43;9,0;0,65;
01.12.2022 11:21:03;---;---;9,1;0,69;8,9;0,42;9,1;0,41;9,0;0,47;
01.12.2022 11:21:04;9,0;0,43;9,1;0,50;8,9;0,56;9,1;0,40;9,0;0,42;
01.12.2022 11:21:05;9,0;0,31;9,1;0,75;8,9;0,41;9,1;0,30;9,0;0,42;
01.12.2022 11:21:06;8,9;0,36;9,1;0,69;8,9;0,51;9,1;0,42;9,0;0,43;
01.12.2022 11:21:07;9,0;0,29;9,1;0,41;8,9;0,35;9,1;0,32;9,0;0,33;
01.12.2022 11:21:08;9,0;0,39;9,1;0,67;8,9;0,45;9,1;0,43;9,0;0,43;
01.12.2022 11:21:09;9,0;0,20;9,1;0,37;9,0;0,22;9,1;0,23;9,0;0,23;
01.12.2022 11:21:10;9,0;0,16;9,1;0,24;9,0;0,17;9,1;0,18;9,0;0,18;
01.12.2022 11:21:11;9,0;0,38;9,1;0,37;9,0;0,30;9,1;0,29;9,0;0,28;
01.12.2022 11:21:12;9,0;0,59;9,1;0,76;9,0;0,67;9,1;0,48;9,0;0,59;
01.12.2022 11:21:13;9,0;0,34;9,1;0,41;9,0;0,40;9,1;0,35;9,0;0,33;
01.12.2022 11:21:14;9,0;0,35;9,1;0,42;9,0;0,36;9,1;0,39;9,0;0,35;
01.12.2022 11:21:15;9,0;0,34;9,1;0,46;9,0;0,40;9,1;0,38;9,0;0,36;
01.12.2022 11:21:16;9,0;0,36;9,1;0,40;9,0;0,42;9,1;0,33;9,0;0,34;
01.12.2022 11:21:17;9,0;0,52;9,1;0,39;9,0;0,49;9,1;0,44;9,0;0,39;
01.12.2022 11:21:18;9,0;0,39;9,1;0,50;9,0;0,47;9,1;0,37;9,0;0,39;
01.12.2022 11:21:19;9,0;0,41;9,1;0,36;9,0;0,47;9,1;0,32;9,0;0,39;
01.12.2022 11:21:20;9,0;0,40;9,1;0,36;9,0;0,40;9,1;0,30;9,0;0,35;
01.12.2022 11:21:21;9,0;0,33;9,1;0,40;9,0;0,37;9,1;0,29;9,0;0,37;
01.12.2022 11:21:22;9,0;0,34;9,1;0,37;9,0;0,34;9,1;0,28;9,0;0,34;
01.12.2022 11:21:23;9,0;0,32;9,1;0,46;9,0;0,38;9,1;0,29;9,0;0,34;
01.12.2022 11:21:24;9,0;0,22;9,1;0,25;9,0;0,20;9,1;0,16;9,0;0,22;
01.12.2022 11:21:25;9,0;0,38;9,1;0,41;9,0;0,35;9,1;0,24;9,0;0,34;
01.12.2022 11:21:26;9,0;0,23;9,1;0,20;9,0;0,26;9,1;0,20;9,0;0,25;
01.12.2022 11:21:27;9,0;0,19;9,1;0,17;9,0;0,17;9,2;0,16;9,0;0,14;
01.12.2022 11:21:28;9,0;0,27;9,1;0,18;9,0;0,18;9,2;0,18;9,1;0,14;
01.12.2022 11:21:29;9,0;0,36;9,2;0,33;9,0;0,39;9,2;0,25;9,1;0,26;
01.12.2022 11:21:30;9,0;0,28;9,2;0,23;9,0;0,31;9,2;0,16;---;---;
01.12.2022 11:21:31;9,0;0,27;9,2;0,21;9,0;0,40;9,2;0,20;9,1;0,21;
01.12.2022 11:21:32;9,0;0,23;9,2;0,21;9,0;0,19;9,2;0,16;9,1;0,18;

Nome strumento;testo 405i;testo 405i;testo 405i;testo 405i;testo 405i;
Numero di serie;48945348;48944261;48944590;48943154;48939789;
