Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];
14.12.2022 16:43:51;0,9;0,84;0,8;1,06;0,6;0,25;0,8;0,25;0,8;0,29;0,9;0,28;
14.12.2022 16:43:52;0,9;0,86;0,8;---;0,6;0,16;0,8;0,18;0,8;0,33;0,9;0,57;
14.12.2022 16:43:53;0,9;0,55;0,8;0,46;0,6;0,05;0,8;0,11;0,8;0,19;0,9;0,27;
14.12.2022 16:43:54;0,9;0,91;0,8;0,24;0,6;0,05;0,8;0,09;0,8;0,14;0,9;0,31;
14.12.2022 16:43:55;0,9;1,03;0,8;0,63;0,6;0,12;0,8;0,15;0,8;0,33;0,9;0,44;
14.12.2022 16:43:56;0,9;0,68;0,8;0,93;0,6;0,10;0,8;0,36;0,8;0,64;0,9;0,23;
14.12.2022 16:43:57;0,9;0,76;0,8;1,09;0,6;0,37;0,8;0,34;0,8;0,53;0,9;0,25;
14.12.2022 16:43:58;0,9;0,32;0,8;0,73;0,6;0,28;0,8;0,49;0,8;0,60;0,9;0,20;
14.12.2022 16:43:59;0,9;0,41;0,8;0,73;0,6;0,47;0,8;0,56;0,8;0,57;0,9;0,21;
14.12.2022 16:44:00;0,9;0,39;0,8;0,93;0,6;0,59;0,8;0,48;0,8;0,55;0,9;0,21;
14.12.2022 16:44:01;0,9;0,65;0,8;0,57;0,6;0,67;0,8;0,18;0,8;1,06;0,9;0,20;
14.12.2022 16:44:02;0,9;0,62;0,8;0,64;0,6;0,62;0,8;0,56;0,8;0,75;0,9;0,30;
14.12.2022 16:44:03;0,9;0,56;0,8;0,62;0,6;0,23;0,8;0,69;0,8;0,22;0,9;0,42;
14.12.2022 16:44:04;0,9;0,47;0,8;---;0,6;0,13;0,8;0,30;0,8;0,16;0,9;0,42;
14.12.2022 16:44:05;0,9;0,75;0,8;0,27;0,6;0,09;0,8;0,13;0,8;0,14;0,9;0,37;
14.12.2022 16:44:06;0,9;0,64;0,8;0,15;0,6;0,09;0,8;0,10;0,8;0,14;0,9;0,41;
14.12.2022 16:44:07;0,9;0,42;0,8;0,10;0,6;0,08;0,8;0,09;0,8;0,08;0,9;0,29;
14.12.2022 16:44:08;0,9;0,44;0,8;0,14;0,6;0,03;0,8;0,05;0,8;0,06;0,9;0,27;
14.12.2022 16:44:09;0,9;0,22;0,8;0,12;0,6;0,12;0,8;0,06;0,8;0,13;0,9;0,29;
14.12.2022 16:44:10;0,9;0,17;0,8;0,14;0,6;0,12;0,8;0,03;0,8;0,18;0,9;0,34;
14.12.2022 16:44:11;0,9;0,11;0,8;0,15;0,6;0,41;0,8;0,14;0,8;0,39;0,9;0,27;
14.12.2022 16:44:12;0,9;0,11;0,8;0,14;0,6;0,51;0,8;0,10;0,8;---;0,9;0,33;
14.12.2022 16:44:13;0,9;0,12;0,8;0,16;0,6;0,68;0,8;0,16;0,8;0,79;0,9;0,40;
14.12.2022 16:44:14;0,9;0,20;0,8;0,37;0,6;1,29;0,8;0,22;0,8;1,14;0,9;0,35;
14.12.2022 16:44:15;0,9;0,89;0,8;1,13;0,6;1,15;0,8;0,47;0,8;0,87;0,9;0,29;
14.12.2022 16:44:16;0,9;1,16;0,8;1,33;0,6;0,65;0,8;0,98;0,8;1,29;0,9;0,43;
14.12.2022 16:44:17;0,9;1,20;0,8;0,99;0,6;0,93;0,8;0,82;0,8;1,36;0,9;0,37;
14.12.2022 16:44:18;0,9;0,63;---;---;0,6;1,03;0,8;1,16;0,8;---;0,9;0,32;
14.12.2022 16:44:19;0,9;0,34;0,8;1,32;0,6;1,21;0,8;0,85;0,8;1,47;0,9;0,29;
14.12.2022 16:44:20;0,9;0,51;0,8;0,51;0,6;1,10;0,8;0,48;0,8;0,63;0,9;0,25;
14.12.2022 16:44:21;0,9;0,33;0,8;0,22;0,6;0,46;0,8;0,19;0,8;0,24;0,9;0,38;
14.12.2022 16:44:22;0,9;0,17;0,8;0,20;0,6;0,64;0,8;0,17;0,8;0,31;0,9;0,41;
14.12.2022 16:44:23;0,9;0,20;0,8;---;0,6;0,32;0,8;0,27;0,8;0,35;0,9;0,40;
14.12.2022 16:44:24;0,9;0,36;0,8;0,28;0,6;0,41;0,8;0,19;0,8;0,28;1,0;0,81;
14.12.2022 16:44:25;0,9;0,22;0,8;0,30;0,6;0,28;0,8;0,22;0,8;0,36;1,0;0,61;
14.12.2022 16:44:26;0,9;0,30;---;---;0,6;0,52;0,8;0,21;0,8;0,34;1,0;0,47;
14.12.2022 16:44:27;0,9;0,24;0,8;0,28;0,6;0,55;0,8;0,18;0,8;0,48;1,0;2,73;
14.12.2022 16:44:28;0,9;0,23;---;---;0,6;1,15;0,8;0,44;0,8;1,36;1,0;0,64;
14.12.2022 16:44:29;0,9;0,22;0,8;0,30;0,6;1,47;0,8;0,40;0,8;0,59;1,0;0,40;
14.12.2022 16:44:30;0,9;0,26;0,8;0,27;0,6;0,85;0,8;0,19;0,8;0,36;1,0;1,32;
14.12.2022 16:44:31;0,9;0,22;0,8;0,27;0,6;0,83;0,8;0,19;0,8;0,63;1,0;1,39;
14.12.2022 16:44:32;0,9;0,40;0,8;0,29;0,6;0,80;0,8;0,23;0,8;0,90;1,0;0,61;
14.12.2022 16:44:33;0,9;0,74;0,8;0,19;0,6;1,15;0,8;0,14;0,8;0,73;1,0;0,75;
14.12.2022 16:44:34;0,9;0,32;0,7;0,23;0,6;1,09;0,8;0,18;0,7;0,43;0,9;0,50;
14.12.2022 16:44:35;0,9;0,37;0,7;0,44;0,6;0,71;0,8;0,51;0,7;---;0,9;0,59;
14.12.2022 16:44:36;0,9;0,70;0,7;0,79;0,6;1,54;0,8;0,73;0,7;0,97;0,9;0,61;
14.12.2022 16:44:37;0,8;0,57;0,7;0,40;0,6;0,62;0,8;0,34;0,7;0,56;1,0;0,62;
14.12.2022 16:44:38;0,8;0,34;0,7;0,64;0,6;0,97;0,8;0,42;---;---;1,0;0,64;
14.12.2022 16:44:39;0,8;0,98;0,7;0,34;0,6;1,00;0,8;0,26;0,8;0,92;1,0;0,59;
14.12.2022 16:44:40;0,9;0,35;0,7;0,38;0,6;0,74;0,8;0,21;0,8;0,42;1,0;2,13;
14.12.2022 16:44:41;0,9;0,28;0,8;---;0,6;0,32;0,8;0,23;0,8;0,40;0,9;3,38;
14.12.2022 16:44:42;0,9;0,27;0,8;0,30;0,6;0,71;0,8;0,20;0,8;0,35;1,0;2,31;
14.12.2022 16:44:43;0,9;0,26;0,7;0,30;0,6;0,77;0,8;0,39;0,8;1,42;0,9;0,92;
14.12.2022 16:44:44;0,9;0,26;0,7;---;0,6;2,07;0,8;0,46;0,8;1,50;0,9;0,88;
14.12.2022 16:44:45;0,9;0,24;0,7;0,30;0,6;1,66;0,8;1,51;0,8;2,28;0,9;0,90;
14.12.2022 16:44:46;0,9;0,52;0,7;1,86;0,6;1,85;0,8;1,81;0,8;2,36;0,9;2,31;
14.12.2022 16:44:47;0,9;0,75;0,7;2,34;0,6;2,39;0,8;2,02;0,7;2,53;0,9;1,58;
14.12.2022 16:44:48;0,8;1,09;0,7;1,90;0,6;2,12;0,8;1,40;0,7;1,91;0,9;0,92;
14.12.2022 16:44:49;0,8;1,66;0,7;---;0,6;1,27;0,8;0,32;0,8;0,90;0,9;0,59;
14.12.2022 16:44:50;0,9;0,39;0,7;0,26;0,6;0,34;0,8;0,25;0,8;---;0,9;0,64;
14.12.2022 16:44:51;0,9;0,21;0,7;0,28;0,6;0,18;0,8;0,19;0,8;0,34;0,9;1,12;
14.12.2022 16:44:52;0,9;0,31;0,7;0,64;0,6;0,34;0,8;0,72;0,8;1,38;0,9;0,74;
14.12.2022 16:44:53;0,9;0,84;0,7;---;0,6;1,78;0,8;1,12;---;---;0,9;0,44;
14.12.2022 16:44:54;0,8;1,60;0,7;1,07;0,6;2,26;0,8;1,27;0,7;2,05;0,9;0,46;
14.12.2022 16:44:55;0,8;1,08;0,7;0,90;0,6;1,77;0,8;0,89;0,7;1,77;0,9;0,49;
14.12.2022 16:44:56;0,8;0,99;0,7;0,31;0,5;1,00;0,8;0,31;0,7;0,42;0,9;0,42;
14.12.2022 16:44:57;0,8;0,40;0,7;0,34;0,5;1,30;0,8;0,32;0,7;0,57;0,9;0,51;
14.12.2022 16:44:58;0,8;0,66;0,7;0,64;0,5;1,11;0,8;0,34;0,7;---;0,9;0,44;
14.12.2022 16:44:59;0,8;1,25;0,7;0,54;0,5;1,32;0,8;0,39;0,7;0,94;0,9;0,60;
14.12.2022 16:45:00;0,8;0,40;0,7;0,59;0,6;1,62;0,8;0,58;0,7;2,15;0,9;0,76;
14.12.2022 16:45:01;0,8;1,16;0,7;1,30;0,5;2,02;0,8;0,48;0,7;---;0,9;0,48;
14.12.2022 16:45:02;0,8;1,93;0,7;0,95;0,5;1,81;0,8;0,63;0,7;1,47;0,9;0,49;
14.12.2022 16:45:03;0,8;1,27;0,7;0,38;0,5;1,34;0,8;0,36;0,7;---;0,9;0,52;
14.12.2022 16:45:04;0,8;0,35;0,7;0,52;0,5;0,64;0,8;0,43;0,7;0,54;0,9;0,76;
14.12.2022 16:45:05;0,8;0,55;0,7;0,48;0,5;0,66;0,8;0,42;0,7;0,58;0,9;0,77;
14.12.2022 16:45:06;0,8;0,36;0,7;0,38;0,6;1,07;0,8;0,35;0,7;0,40;0,9;0,76;
14.12.2022 16:45:07;0,8;0,31;0,7;0,34;0,6;1,02;0,8;0,27;0,8;---;0,9;0,84;
14.12.2022 16:45:08;0,8;0,32;0,7;0,32;0,6;1,73;0,8;0,44;0,8;1,54;0,9;0,66;
14.12.2022 16:45:09;0,8;0,33;0,7;---;0,6;1,25;0,8;0,42;0,8;1,30;0,9;0,62;
14.12.2022 16:45:10;0,8;0,39;0,7;0,26;0,6;1,37;0,8;0,59;0,8;1,57;0,9;0,92;
14.12.2022 16:45:11;0,8;0,23;0,7;0,55;0,6;1,61;0,8;0,58;0,8;0,82;0,9;0,58;
14.12.2022 16:45:12;0,8;0,22;0,7;0,39;0,6;1,18;0,8;0,50;---;---;0,9;0,44;
14.12.2022 16:45:13;0,8;0,45;0,7;0,40;0,6;1,23;0,8;0,60;0,8;0,85;0,9;0,53;
14.12.2022 16:45:14;0,9;0,32;0,7;---;0,6;1,12;0,8;0,67;0,7;1,09;0,9;0,47;
14.12.2022 16:45:15;0,8;0,41;0,7;0,30;0,6;1,26;0,8;0,36;0,7;0,50;0,9;0,42;
14.12.2022 16:45:16;0,8;0,31;0,7;0,25;0,6;0,56;0,8;0,21;0,7;0,32;0,9;0,38;
14.12.2022 16:45:17;0,8;0,43;0,7;0,28;0,6;0,35;0,8;0,18;0,7;0,30;0,9;0,44;
14.12.2022 16:45:18;0,8;0,23;0,7;0,28;0,6;0,21;0,8;0,17;0,7;0,31;0,9;1,79;
14.12.2022 16:45:19;0,8;0,30;0,7;0,35;0,6;0,19;0,8;0,23;0,7;---;0,9;2,80;
14.12.2022 16:45:20;0,8;0,34;0,7;0,25;0,6;0,63;0,8;0,17;0,7;0,61;0,9;3,27;
14.12.2022 16:45:21;0,8;0,29;0,7;0,23;0,6;0,73;0,8;0,16;0,7;0,40;0,9;3,46;
14.12.2022 16:45:22;0,8;0,26;0,7;0,23;0,6;0,90;0,8;0,12;0,7;0,44;0,9;2,91;
14.12.2022 16:45:23;0,8;0,21;0,7;0,21;0,6;0,94;0,8;0,12;0,7;0,34;0,9;0,93;
14.12.2022 16:45:24;0,8;0,36;0,7;0,32;0,6;0,88;0,8;0,27;0,7;0,68;0,9;0,59;
14.12.2022 16:45:25;0,8;0,34;0,7;0,34;0,6;1,39;0,8;0,38;0,7;0,57;0,9;0,74;
14.12.2022 16:45:26;0,8;0,26;0,7;0,30;0,6;1,04;0,8;0,18;0,7;---;0,9;1,56;
14.12.2022 16:45:27;0,8;0,26;0,7;0,34;0,6;0,55;0,8;0,26;0,7;0,40;0,9;2,06;
14.12.2022 16:45:28;0,8;0,34;0,7;0,40;0,6;0,43;0,8;0,40;0,7;---;0,9;1,34;
14.12.2022 16:45:29;0,8;0,41;0,7;0,49;0,6;0,65;0,8;0,43;0,7;0,56;0,9;1,50;
14.12.2022 16:45:30;0,8;0,43;0,7;0,55;0,6;0,88;0,8;0,54;0,7;---;0,9;1,19;
14.12.2022 16:45:31;0,8;0,45;0,7;0,47;0,6;0,47;0,8;0,42;0,7;0,52;0,9;1,33;
14.12.2022 16:45:32;0,8;0,44;0,7;0,42;0,6;0,37;0,8;0,30;0,7;0,51;0,9;0,89;
14.12.2022 16:45:33;0,8;0,35;0,7;0,43;0,6;0,32;0,8;0,28;0,7;---;0,9;2,26;
14.12.2022 16:45:34;0,8;0,38;0,7;0,39;0,6;0,25;0,8;0,28;0,7;0,44;0,9;2,07;
14.12.2022 16:45:35;0,8;0,32;0,7;0,35;0,6;0,28;0,8;0,25;0,7;0,35;0,9;3,75;
14.12.2022 16:45:36;0,8;0,31;0,7;0,29;0,6;0,91;0,8;0,19;0,7;0,47;0,9;3,51;
14.12.2022 16:45:37;0,8;0,24;0,7;0,25;0,6;0,86;0,8;0,19;0,7;0,45;0,9;1,34;
14.12.2022 16:45:38;0,8;0,23;0,7;---;0,6;1,08;0,8;0,25;0,7;0,98;0,9;0,98;
14.12.2022 16:45:39;0,8;0,35;0,7;0,23;0,6;1,28;0,8;0,30;0,8;1,07;0,9;0,53;
14.12.2022 16:45:40;0,8;0,69;0,7;0,39;0,6;1,21;0,8;0,18;0,8;0,68;0,9;0,49;
14.12.2022 16:45:41;0,8;0,16;0,7;0,42;0,6;1,28;0,8;0,79;0,8;1,50;0,9;0,34;
14.12.2022 16:45:42;0,9;0,66;0,8;0,65;0,6;1,03;0,8;0,68;0,8;0,87;0,9;0,26;
14.12.2022 16:45:43;0,9;0,41;0,8;0,30;0,6;0,92;0,8;0,57;0,8;1,00;0,9;0,24;
14.12.2022 16:45:44;0,9;0,20;0,8;0,57;0,6;1,21;0,8;1,03;0,8;1,27;0,9;0,40;
14.12.2022 16:45:45;0,9;0,15;0,7;0,33;0,6;1,15;0,8;0,42;0,7;1,20;0,9;0,72;
14.12.2022 16:45:46;0,8;0,19;0,7;0,23;0,6;1,56;0,8;0,23;0,7;1,48;0,9;0,67;
14.12.2022 16:45:47;0,8;0,14;0,7;0,26;0,6;1,19;0,8;0,21;0,7;---;0,9;1,71;
14.12.2022 16:45:48;0,8;0,20;0,7;---;0,6;1,46;0,8;0,30;0,7;1,79;0,9;1,35;
14.12.2022 16:45:49;0,8;0,33;0,7;0,28;0,6;1,68;0,8;0,38;0,7;---;0,9;1,29;
14.12.2022 16:45:50;0,8;0,72;0,7;0,38;0,6;1,47;0,8;0,50;0,7;1,65;0,9;0,33;
14.12.2022 16:45:51;0,8;0,33;0,7;0,72;0,6;1,57;0,8;0,96;0,7;1,82;0,9;0,25;
14.12.2022 16:45:52;0,8;0,48;0,7;1,22;0,6;1,58;0,8;1,20;0,7;1,62;0,9;0,26;
14.12.2022 16:45:53;0,8;0,38;0,7;1,37;0,6;1,53;0,8;---;0,8;1,62;0,9;0,23;
14.12.2022 16:45:54;0,8;0,60;0,7;0,49;0,6;1,30;0,8;0,51;0,8;---;0,9;0,32;
14.12.2022 16:45:55;0,8;0,44;0,7;0,27;0,6;1,46;0,8;0,41;0,8;1,38;0,9;0,37;
14.12.2022 16:45:56;0,8;0,19;0,7;0,21;0,6;1,25;0,8;0,21;0,8;0,62;0,9;0,39;
14.12.2022 16:45:57;0,9;0,17;0,7;0,23;0,6;0,35;0,8;0,17;0,8;0,30;0,9;0,46;
14.12.2022 16:45:58;0,9;0,18;0,7;0,21;0,6;0,21;0,8;0,14;0,8;---;0,9;1,43;
14.12.2022 16:45:59;0,9;0,16;0,7;0,28;0,6;0,62;0,8;0,17;0,8;0,34;0,9;0,68;
14.12.2022 16:46:00;0,9;0,20;0,7;0,27;0,6;0,28;0,8;0,18;0,8;0,31;0,9;0,77;
14.12.2022 16:46:01;0,9;0,21;0,7;0,31;0,6;0,22;0,8;0,18;0,8;0,28;0,9;0,82;
14.12.2022 16:46:02;0,9;0,24;0,7;0,24;0,6;0,17;0,8;0,16;0,8;0,30;0,9;2,16;
14.12.2022 16:46:03;0,8;0,21;0,7;0,27;0,6;0,20;0,8;0,21;0,8;0,31;0,9;2,98;
14.12.2022 16:46:04;0,8;0,23;0,7;0,35;0,6;0,19;0,8;0,21;0,8;---;0,9;3,05;
14.12.2022 16:46:05;0,8;0,30;0,7;0,30;0,6;0,25;0,8;0,20;0,7;0,37;0,9;3,56;
14.12.2022 16:46:06;0,8;0,27;0,7;0,26;0,6;1,05;0,8;0,20;0,8;0,74;0,9;0,73;
14.12.2022 16:46:07;0,8;0,61;0,7;0,27;0,6;0,92;0,8;0,27;0,8;---;0,9;0,99;
14.12.2022 16:46:08;0,8;0,30;0,7;0,24;0,6;0,21;0,8;0,16;0,8;0,29;0,9;1,63;
14.12.2022 16:46:09;0,8;0,22;0,7;0,24;0,6;0,39;0,8;0,21;0,8;0,75;0,9;1,35;
14.12.2022 16:46:10;0,8;0,20;0,7;0,23;0,6;1,20;0,8;0,20;0,8;---;0,9;1,47;
14.12.2022 16:46:11;0,8;0,31;0,7;0,40;0,6;1,29;0,8;0,25;0,8;1,41;0,9;0,42;
14.12.2022 16:46:12;0,9;0,81;0,7;0,18;0,6;0,19;0,8;0,12;0,8;0,23;0,9;1,48;
14.12.2022 16:46:13;0,9;0,94;0,7;0,40;0,6;0,18;0,8;0,11;0,8;---;0,9;0,41;
14.12.2022 16:46:14;0,9;0,18;0,7;0,17;0,6;0,10;0,8;0,12;0,8;0,16;0,9;0,40;
14.12.2022 16:46:15;0,9;0,16;0,7;0,16;0,6;0,08;0,8;0,10;0,8;0,16;0,9;0,74;
14.12.2022 16:46:16;0,9;0,16;0,7;0,17;0,6;0,09;0,8;0,12;0,8;---;0,9;0,75;
14.12.2022 16:46:17;0,9;0,15;0,7;0,17;0,6;0,09;0,8;0,10;0,8;0,17;0,9;0,71;
14.12.2022 16:46:18;0,9;0,17;---;---;0,6;0,11;0,8;0,11;0,8;0,18;0,9;0,82;
14.12.2022 16:46:19;0,9;0,19;0,7;0,20;0,6;0,11;0,8;0,14;0,8;0,25;0,9;0,41;
14.12.2022 16:46:20;0,9;0,16;0,7;0,17;0,6;0,27;0,8;0,12;0,8;---;0,9;0,47;
14.12.2022 16:46:21;0,9;0,13;0,7;0,16;0,6;0,92;0,8;0,16;0,8;0,94;0,9;0,52;
14.12.2022 16:46:22;0,9;0,19;0,8;0,54;0,6;0,94;0,8;0,31;0,8;---;0,9;0,36;
14.12.2022 16:46:23;0,9;0,18;0,8;0,33;0,6;0,92;0,8;0,43;0,8;0,89;0,9;0,30;
14.12.2022 16:46:24;0,9;0,39;0,8;0,21;0,6;0,96;0,8;0,17;0,8;1,20;0,9;0,25;
14.12.2022 16:46:25;0,9;0,41;0,8;0,18;0,6;0,74;0,8;0,12;0,8;1,09;0,9;0,33;
14.12.2022 16:46:26;0,9;0,14;0,8;0,44;0,6;0,86;0,8;0,27;0,8;1,15;0,9;0,50;
14.12.2022 16:46:27;0,9;0,10;0,8;0,38;0,6;0,73;0,8;0,19;0,8;---;0,9;0,34;
14.12.2022 16:46:28;0,9;0,15;0,8;0,18;0,6;0,58;0,8;0,11;0,8;0,63;0,9;0,35;
14.12.2022 16:46:29;0,9;0,22;0,8;0,24;0,6;0,43;0,8;0,21;0,8;0,44;0,9;0,27;
14.12.2022 16:46:30;0,9;0,37;0,8;0,56;0,6;0,46;0,8;0,33;0,8;---;0,9;0,22;
14.12.2022 16:46:31;0,9;0,38;0,8;0,40;0,6;0,56;0,8;0,35;0,8;0,66;0,9;0,21;
14.12.2022 16:46:32;0,9;0,49;0,8;0,36;0,6;0,49;0,8;0,32;0,8;0,95;0,9;0,24;
14.12.2022 16:46:33;0,9;0,49;0,8;1,12;0,6;0,68;0,8;0,94;0,8;---;0,9;0,24;
14.12.2022 16:46:34;0,9;0,63;0,8;1,35;0,6;0,84;0,8;0,98;0,8;1,11;0,9;0,17;
14.12.2022 16:46:35;0,9;0,69;0,7;1,35;0,6;1,04;0,8;1,18;0,8;1,30;0,9;0,16;
14.12.2022 16:46:36;0,9;0,64;0,8;1,12;0,6;0,73;0,8;1,19;0,8;1,31;0,9;0,18;
14.12.2022 16:46:37;0,9;0,34;0,8;0,61;0,6;0,71;0,8;1,42;0,8;---;0,9;0,19;
14.12.2022 16:46:38;0,9;0,39;0,8;0,82;0,6;1,00;0,8;0,92;0,8;1,29;0,9;0,18;
14.12.2022 16:46:39;0,9;0,37;0,8;0,21;0,6;0,98;0,8;1,03;0,8;---;0,9;0,19;
14.12.2022 16:46:40;0,9;0,20;0,8;0,15;0,6;1,07;0,8;0,63;0,8;1,39;0,9;0,38;
14.12.2022 16:46:41;0,9;0,37;0,8;0,53;0,6;1,10;0,8;1,06;0,8;1,49;0,9;0,29;
14.12.2022 16:46:42;0,9;0,18;0,8;0,19;0,6;1,02;0,8;1,27;0,8;---;0,9;0,25;
14.12.2022 16:46:43;0,9;0,14;0,8;0,21;0,6;1,09;0,8;0,92;0,8;1,83;0,9;0,30;
14.12.2022 16:46:44;0,9;0,18;0,8;0,22;0,6;1,12;0,8;1,39;0,8;---;0,9;0,24;
14.12.2022 16:46:45;0,9;0,16;0,8;0,30;0,6;1,20;0,8;1,34;0,8;1,95;0,9;0,27;
14.12.2022 16:46:46;0,9;0,30;0,8;0,38;0,6;1,25;0,8;1,45;0,8;1,88;0,9;0,38;
14.12.2022 16:46:47;0,9;0,25;0,8;0,36;0,6;1,20;0,8;1,45;0,8;---;0,9;0,42;
14.12.2022 16:46:48;0,9;0,32;0,8;0,33;0,6;1,21;0,8;0,70;0,8;1,78;0,9;0,25;
14.12.2022 16:46:49;0,9;0,30;0,8;1,05;0,6;1,00;0,8;1,04;0,8;1,46;0,9;0,26;
14.12.2022 16:46:50;0,9;0,36;0,8;1,15;0,6;0,92;0,8;0,99;0,8;---;0,9;0,25;
14.12.2022 16:46:51;0,9;0,22;0,8;0,31;0,6;0,80;0,8;0,73;0,8;1,38;0,9;0,63;
14.12.2022 16:46:52;0,9;0,19;0,8;0,37;0,6;0,42;0,8;0,79;0,8;1,03;0,9;0,62;
14.12.2022 16:46:53;0,9;0,31;0,8;0,47;0,6;0,58;0,8;0,53;0,8;---;0,9;0,61;
14.12.2022 16:46:54;0,9;0,11;0,8;0,15;0,6;0,63;0,8;0,30;0,8;0,79;0,9;0,40;
14.12.2022 16:46:55;0,9;0,12;0,8;0,26;0,6;0,44;0,8;0,14;0,8;0,63;0,9;0,23;
14.12.2022 16:46:56;0,9;0,06;0,8;0,14;0,6;0,21;0,8;0,08;0,8;0,29;0,9;0,35;
14.12.2022 16:46:57;0,9;0,12;0,8;0,18;0,6;0,45;0,8;0,15;0,8;0,32;0,9;0,28;
14.12.2022 16:46:58;0,9;0,20;0,8;0,33;0,6;0,84;0,8;0,37;0,8;0,50;0,9;0,26;
14.12.2022 16:46:59;0,9;0,43;0,8;1,52;0,6;1,39;0,8;1,27;---;1,17;0,9;0,53;
14.12.2022 16:47:00;0,9;1,65;0,7;1,84;0,6;1,85;0,8;1,70;0,8;2,16;0,9;0,68;
14.12.2022 16:47:01;0,8;1,74;0,7;1,93;0,6;1,51;0,8;1,41;0,7;2,07;0,9;0,26;
14.12.2022 16:47:02;0,8;1,37;0,7;1,41;0,6;1,51;0,8;1,00;0,7;1,82;0,9;0,28;
14.12.2022 16:47:03;0,8;1,07;0,7;1,92;0,6;1,63;0,8;1,32;0,7;2,00;0,9;0,26;
14.12.2022 16:47:04;0,8;1,06;0,7;1,32;0,6;1,31;0,8;0,91;0,7;1,82;0,9;0,24;
14.12.2022 16:47:05;0,8;1,09;0,7;0,83;0,6;1,40;0,8;0,27;0,7;1,62;0,9;0,28;
14.12.2022 16:47:06;0,8;0,95;0,7;---;0,6;1,52;0,8;0,83;0,7;1,18;0,9;0,30;
14.12.2022 16:47:07;0,8;0,91;0,7;1,08;0,6;1,19;0,8;0,68;0,7;1,53;0,9;0,28;
14.12.2022 16:47:08;0,8;0,80;0,7;0,36;0,6;0,86;0,8;0,27;0,7;0,90;0,9;0,41;
14.12.2022 16:47:09;0,8;0,54;0,7;0,21;0,6;1,04;0,8;0,17;0,7;0,50;0,9;0,62;
14.12.2022 16:47:10;0,8;0,21;0,7;0,22;0,6;1,27;0,8;0,21;0,8;---;0,9;0,50;
14.12.2022 16:47:11;0,9;0,25;0,7;0,45;0,6;1,02;0,8;0,36;0,8;0,86;0,9;0,39;
14.12.2022 16:47:12;0,9;0,27;0,8;0,54;0,6;0,40;0,8;0,28;0,8;0,62;0,9;0,35;
14.12.2022 16:47:13;0,9;0,29;0,8;0,35;0,6;0,26;0,8;0,26;---;0,31;0,9;0,70;
14.12.2022 16:47:14;0,9;0,42;0,7;0,44;0,6;0,59;0,8;0,31;0,8;0,39;0,9;1,07;
14.12.2022 16:47:15;0,9;0,44;0,7;0,46;0,6;0,55;0,8;0,30;0,7;0,44;0,9;1,99;
14.12.2022 16:47:16;0,9;0,42;0,7;0,44;0,6;0,43;0,8;0,31;0,7;0,49;0,9;2,45;
14.12.2022 16:47:17;0,8;0,37;0,7;0,40;0,6;0,43;0,8;0,30;0,7;0,45;0,9;1,40;
14.12.2022 16:47:18;0,8;0,43;0,7;0,37;0,6;0,49;0,8;0,32;---;0,50;0,9;1,33;
14.12.2022 16:47:19;0,8;0,44;0,7;0,36;0,6;0,26;0,8;0,28;0,7;0,43;0,9;1,56;
14.12.2022 16:47:20;0,8;0,37;0,7;0,43;0,6;0,25;0,8;0,25;0,7;0,38;0,9;1,50;
14.12.2022 16:47:21;0,8;0,35;0,7;0,41;0,6;0,84;0,8;0,27;0,7;0,46;0,9;4,37;
14.12.2022 16:47:22;0,8;0,28;0,7;0,35;0,6;0,29;0,8;0,25;0,7;0,41;0,9;1,89;
14.12.2022 16:47:23;0,8;0,40;0,7;0,41;0,6;0,28;0,8;0,37;0,7;0,42;0,9;0,98;
14.12.2022 16:47:24;0,8;0,44;0,7;0,42;0,6;0,88;0,8;0,43;0,7;0,42;0,9;0,92;
14.12.2022 16:47:25;0,8;0,45;0,7;0,47;0,6;1,14;0,8;0,51;0,7;0,57;0,9;1,07;
14.12.2022 16:47:26;0,8;0,40;0,7;0,38;0,6;0,42;0,8;0,43;0,7;0,53;0,9;0,83;
14.12.2022 16:47:27;0,8;0,36;0,7;0,35;0,6;0,80;0,8;0,39;0,7;0,56;0,9;0,75;
14.12.2022 16:47:28;0,8;0,43;0,7;0,53;0,6;0,29;0,8;0,44;0,7;0,44;0,9;1,06;
14.12.2022 16:47:29;0,8;0,50;0,7;0,58;0,6;0,51;0,8;0,56;0,8;0,39;0,9;1,14;
14.12.2022 16:47:30;0,9;0,47;0,7;0,67;0,6;1,44;0,8;0,71;0,8;1,20;0,9;1,55;
14.12.2022 16:47:31;0,9;0,45;0,7;0,56;0,6;1,88;0,8;0,74;---;---;0,9;0,98;
14.12.2022 16:47:32;0,9;0,39;0,7;0,73;0,6;1,71;0,8;0,76;0,8;1,62;0,9;1,30;
14.12.2022 16:47:33;0,9;0,33;0,8;0,52;0,6;1,35;0,8;1,59;0,8;1,55;0,9;0,51;
14.12.2022 16:47:34;0,9;0,25;0,8;0,56;0,6;1,62;0,8;1,18;0,8;1,80;0,9;0,81;
14.12.2022 16:47:35;0,9;0,28;0,8;0,53;0,6;1,30;0,8;1,54;0,8;---;0,9;0,98;
14.12.2022 16:47:36;0,9;0,17;0,8;0,24;0,6;0,44;0,8;0,27;0,8;1,41;0,9;0,81;
