Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
01.12.2022 10:56:23;9,7;0,59;9,7;0,57;9,8;0,64;9,8;0,46;---;0,51;
01.12.2022 10:56:24;9,7;0,54;9,7;0,54;9,7;0,56;9,8;0,43;9,8;0,49;
01.12.2022 10:56:25;9,7;0,50;9,7;0,52;9,7;0,55;9,7;0,44;9,7;0,48;
01.12.2022 10:56:26;9,7;0,51;9,7;0,48;9,7;0,49;9,7;0,44;9,7;0,43;
01.12.2022 10:56:27;9,7;0,47;9,7;0,45;9,7;0,52;9,7;0,40;9,7;0,42;
01.12.2022 10:56:28;9,7;0,54;9,7;0,45;9,7;0,50;9,7;0,40;9,7;0,40;
01.12.2022 10:56:29;9,6;0,61;9,7;0,52;9,7;0,58;9,7;0,47;9,7;0,46;
01.12.2022 10:56:30;9,6;0,56;9,7;0,46;9,6;0,59;9,7;0,48;9,7;0,47;
01.12.2022 10:56:31;9,6;0,58;9,6;0,56;9,6;0,61;9,6;0,46;9,6;0,51;
01.12.2022 10:56:32;9,6;0,57;9,6;0,52;9,6;0,57;9,6;0,48;9,6;0,49;
01.12.2022 10:56:33;9,6;0,57;9,6;0,52;9,6;0,56;9,6;0,45;9,6;0,45;
01.12.2022 10:56:34;9,6;0,47;9,6;0,43;9,6;0,50;9,6;0,40;9,6;0,45;
01.12.2022 10:56:35;9,6;0,44;9,6;0,41;9,6;0,43;9,6;0,39;9,6;0,39;
01.12.2022 10:56:36;9,6;0,42;9,6;0,43;9,6;0,46;9,6;0,36;9,6;0,39;
01.12.2022 10:56:37;9,6;0,47;9,6;0,45;9,6;0,50;9,6;0,38;9,6;0,42;
01.12.2022 10:56:38;9,6;0,45;9,6;0,49;9,6;0,48;9,6;0,41;9,6;0,42;
01.12.2022 10:56:39;9,6;0,46;9,6;0,50;9,6;0,54;9,6;0,39;9,6;0,42;
01.12.2022 10:56:40;9,6;0,45;9,5;0,47;9,6;0,48;9,6;0,37;9,6;0,41;
01.12.2022 10:56:41;9,6;0,46;9,6;0,45;9,6;0,47;9,7;0,41;9,6;0,40;
01.12.2022 10:56:42;9,6;0,47;9,6;0,43;9,6;0,50;9,6;0,41;9,6;0,41;
01.12.2022 10:56:43;9,6;0,46;9,5;0,47;9,6;0,51;9,6;0,38;9,6;0,42;
01.12.2022 10:56:44;9,6;0,43;9,5;0,48;9,6;0,49;9,6;0,39;9,6;0,41;
01.12.2022 10:56:45;9,6;0,38;9,5;0,40;9,6;0,44;9,6;0,36;9,6;0,39;
01.12.2022 10:56:46;9,6;0,35;9,5;0,41;9,6;0,37;9,6;0,32;9,6;0,36;
01.12.2022 10:56:47;9,6;0,38;9,5;0,40;9,6;0,44;9,6;0,32;9,6;0,36;
01.12.2022 10:56:48;9,6;0,42;9,5;0,43;9,6;0,46;9,6;0,33;9,6;0,37;
01.12.2022 10:56:49;9,5;0,48;9,5;0,45;9,5;0,55;9,6;0,39;9,6;0,41;
01.12.2022 10:56:50;9,5;0,47;9,5;0,47;9,5;0,54;9,6;0,39;9,6;0,42;
01.12.2022 10:56:51;9,5;0,44;9,5;0,48;9,5;0,53;9,6;0,38;9,6;0,43;
01.12.2022 10:56:52;9,6;0,39;9,5;0,41;9,6;0,44;9,6;0,28;9,6;0,43;
01.12.2022 10:56:53;9,6;0,36;9,6;0,35;9,6;0,42;9,7;0,21;9,6;0,36;
01.12.2022 10:56:54;9,6;0,32;9,6;---;9,6;0,35;9,7;0,23;9,6;0,32;
01.12.2022 10:56:55;9,6;0,32;9,6;0,24;9,6;0,32;9,7;0,22;9,6;0,24;
01.12.2022 10:56:56;9,6;0,32;9,6;0,32;9,6;0,33;9,7;0,30;9,7;0,26;
01.12.2022 10:56:57;9,6;0,42;9,6;0,42;9,6;0,45;9,6;0,36;9,6;0,34;
01.12.2022 10:56:58;9,6;0,42;9,6;0,41;9,6;0,44;9,6;0,34;9,6;0,39;
01.12.2022 10:56:59;9,6;0,46;9,6;0,42;9,6;0,46;9,6;0,32;9,6;0,40;
01.12.2022 10:57:00;9,6;0,44;9,6;0,40;9,6;0,49;9,6;0,36;9,6;0,40;
01.12.2022 10:57:01;9,6;0,40;9,6;0,39;9,6;0,46;9,6;0,32;9,6;0,38;
01.12.2022 10:57:02;9,6;0,37;9,6;0,36;9,6;0,47;9,7;0,28;9,6;0,38;
01.12.2022 10:57:03;9,6;0,29;9,6;0,27;9,6;0,33;9,7;0,24;9,6;0,33;
01.12.2022 10:57:04;9,6;0,25;9,6;0,18;9,6;0,29;9,7;0,20;9,6;0,24;
01.12.2022 10:57:05;9,7;0,22;9,7;0,14;9,6;0,27;9,7;0,19;9,7;0,21;
01.12.2022 10:57:06;9,7;0,20;9,7;0,16;9,6;0,22;9,7;0,23;9,7;0,18;
01.12.2022 10:57:07;9,6;0,25;9,6;0,28;9,6;0,32;9,7;0,26;9,7;0,25;
01.12.2022 10:57:08;9,6;0,25;9,6;0,19;9,6;0,32;9,7;0,24;9,6;0,28;
01.12.2022 10:57:09;9,6;0,19;9,6;0,13;9,6;0,28;9,7;0,20;9,6;0,21;
01.12.2022 10:57:10;9,6;0,13;9,7;0,02;9,6;0,12;9,7;0,14;9,7;0,13;
01.12.2022 10:57:11;9,6;0,09;9,7;0,02;9,6;0,14;9,7;0,10;9,7;0,10;
01.12.2022 10:57:12;9,7;0,13;9,7;---;9,6;0,23;9,7;0,08;9,7;0,15;
01.12.2022 10:57:13;9,6;0,15;9,7;0,06;9,6;0,19;9,7;0,12;9,7;0,14;
01.12.2022 10:57:14;9,7;0,06;9,7;0,04;9,6;0,10;9,7;0,04;9,7;0,11;
01.12.2022 10:57:15;9,7;0,09;9,7;0,02;9,6;0,07;9,7;0,12;9,7;0,05;
01.12.2022 10:57:16;9,7;0,25;9,7;0,14;9,6;0,20;9,7;0,22;9,7;0,14;
01.12.2022 10:57:17;9,6;0,34;9,7;0,12;9,6;0,30;9,7;0,34;9,7;0,19;
01.12.2022 10:57:18;9,6;0,56;9,7;0,25;9,6;0,48;9,7;0,37;9,7;0,26;
01.12.2022 10:57:19;9,6;0,61;9,6;0,62;9,5;0,71;9,7;0,55;9,6;0,53;
01.12.2022 10:57:20;9,5;0,63;9,5;0,61;9,5;0,71;9,6;0,55;9,6;0,52;
01.12.2022 10:57:21;9,5;0,75;9,5;0,78;9,4;0,82;9,5;0,58;9,5;0,62;
01.12.2022 10:57:22;9,4;0,76;9,4;0,78;9,4;0,84;9,5;0,54;9,4;0,68;
01.12.2022 10:57:23;9,4;0,71;9,4;0,76;9,4;0,74;9,5;0,57;9,4;0,64;
01.12.2022 10:57:24;9,4;0,71;9,4;0,74;9,4;0,75;9,5;0,57;9,4;0,63;
01.12.2022 10:57:25;9,4;0,77;9,4;0,79;9,3;0,82;9,4;0,59;9,4;0,67;
01.12.2022 10:57:26;9,3;0,93;9,3;0,96;9,3;0,96;9,4;0,75;9,3;0,79;
01.12.2022 10:57:27;9,3;1,14;9,3;1,06;9,2;1,21;9,3;0,95;9,3;0,95;
01.12.2022 10:57:28;9,2;1,17;9,2;1,16;9,2;1,27;9,3;0,97;9,2;1,03;
01.12.2022 10:57:29;9,2;1,26;9,2;1,17;9,2;1,33;9,3;1,02;9,2;1,07;
01.12.2022 10:57:30;9,2;1,23;9,2;1,09;9,1;1,31;9,2;1,04;9,2;1,07;
01.12.2022 10:57:31;9,1;1,09;9,2;1,03;9,1;1,16;9,2;0,94;9,1;0,97;
01.12.2022 10:57:32;9,1;1,05;9,2;0,93;9,1;1,16;9,2;0,90;9,1;0,95;
01.12.2022 10:57:33;9,2;0,91;9,2;0,87;9,1;1,00;9,2;0,83;9,2;0,85;
01.12.2022 10:57:34;9,2;0,91;9,2;0,82;9,1;0,97;9,2;0,82;9,2;0,80;
01.12.2022 10:57:35;9,2;0,88;9,2;0,81;9,2;0,97;9,2;0,77;9,2;0,78;
01.12.2022 10:57:36;9,2;0,90;9,2;0,77;9,2;0,96;9,2;0,76;9,2;0,73;
01.12.2022 10:57:37;9,2;0,92;9,2;0,77;9,1;0,95;9,2;0,77;9,2;0,75;
01.12.2022 10:57:38;9,2;0,87;9,2;0,72;9,1;0,91;9,2;0,67;9,2;0,71;
01.12.2022 10:57:39;9,2;0,80;9,2;0,72;9,2;0,89;9,2;0,63;9,2;0,70;
01.12.2022 10:57:40;9,2;0,83;9,2;0,66;9,2;0,87;9,2;0,69;9,2;0,67;
01.12.2022 10:57:41;9,2;0,80;9,2;0,70;9,2;0,82;9,2;0,67;9,2;0,65;
01.12.2022 10:57:42;9,2;0,77;---;---;9,2;0,79;9,2;0,66;9,2;0,65;
01.12.2022 10:57:43;9,2;0,75;9,2;0,70;9,2;0,79;9,2;0,62;9,2;0,65;
01.12.2022 10:57:44;9,2;0,74;9,2;0,65;9,2;0,78;9,2;0,62;9,2;0,62;
01.12.2022 10:57:45;9,2;0,78;9,2;0,63;9,2;0,77;9,2;0,63;9,2;0,57;
01.12.2022 10:57:46;9,2;0,75;9,2;0,65;9,2;0,81;9,2;0,64;9,2;0,64;
01.12.2022 10:57:47;9,2;0,78;9,2;0,71;9,2;0,81;9,2;0,63;9,2;0,63;
01.12.2022 10:57:48;9,2;0,76;9,2;0,62;9,2;0,77;9,2;0,60;9,2;0,63;
01.12.2022 10:57:49;9,2;0,78;9,2;0,69;9,2;0,82;9,2;0,61;9,2;0,65;
01.12.2022 10:57:50;9,2;0,75;9,2;0,67;9,2;0,80;9,2;0,63;9,2;0,65;
01.12.2022 10:57:51;9,2;0,71;9,2;0,66;9,2;0,75;9,2;0,58;9,2;0,62;
01.12.2022 10:57:52;9,2;0,66;9,2;0,63;9,2;0,75;9,2;0,55;9,2;0,60;
01.12.2022 10:57:53;9,2;0,76;9,2;0,66;9,2;0,74;9,2;0,62;9,2;0,59;
01.12.2022 10:57:54;9,2;0,82;9,2;0,73;9,1;0,86;9,2;0,65;9,2;0,68;
01.12.2022 10:57:55;9,2;0,83;9,2;0,68;9,1;0,88;9,2;0,68;9,2;0,69;
01.12.2022 10:57:56;9,2;0,70;9,2;0,65;9,1;0,76;9,2;0,65;9,2;0,60;
01.12.2022 10:57:57;9,2;0,68;9,2;0,60;9,2;0,73;9,2;0,58;9,2;0,61;
01.12.2022 10:57:58;9,2;0,71;9,2;0,62;9,2;0,72;9,2;0,61;9,2;0,57;
01.12.2022 10:57:59;9,2;0,78;9,2;0,66;9,2;0,78;9,2;0,67;9,2;0,62;
01.12.2022 10:58:00;9,2;0,71;9,2;0,64;9,2;0,73;9,2;0,68;9,2;0,59;
01.12.2022 10:58:01;9,2;0,76;9,2;0,59;9,2;0,70;9,2;0,67;9,2;0,55;
01.12.2022 10:58:02;9,2;0,70;9,2;0,63;9,2;0,74;9,2;0,63;9,2;0,59;
01.12.2022 10:58:03;9,2;0,77;9,2;0,67;9,2;0,75;9,2;0,63;9,2;0,58;
01.12.2022 10:58:04;9,1;0,83;9,2;0,75;9,1;0,86;9,2;0,64;9,2;0,65;
01.12.2022 10:58:05;9,1;0,82;9,2;0,75;9,1;0,91;9,2;0,65;9,2;0,72;
01.12.2022 10:58:06;9,1;0,83;9,2;0,73;9,1;0,91;9,2;0,72;9,2;0,71;
01.12.2022 10:58:07;9,1;0,83;9,2;0,68;9,1;0,87;9,2;0,72;9,2;0,67;
01.12.2022 10:58:08;9,1;0,82;9,2;0,71;9,1;0,84;9,1;0,69;9,2;0,66;
01.12.2022 10:58:09;9,1;0,78;9,2;0,71;9,1;0,84;9,2;0,63;9,2;0,66;
01.12.2022 10:58:10;9,1;0,77;9,2;0,67;9,1;0,79;9,2;0,63;9,2;---;
01.12.2022 10:58:11;9,1;0,73;9,2;0,67;9,1;0,81;9,2;0,60;9,2;0,61;
01.12.2022 10:58:12;9,2;0,68;9,2;0,64;9,1;0,74;9,2;0,62;9,2;0,58;
01.12.2022 10:58:13;9,2;0,81;---;---;9,1;0,80;9,2;0,68;9,2;0,64;
01.12.2022 10:58:14;9,1;0,78;9,2;0,75;9,1;0,87;9,2;0,63;9,2;0,69;
01.12.2022 10:58:15;9,1;0,81;9,2;0,73;9,1;0,92;9,2;0,71;9,2;0,76;
01.12.2022 10:58:16;9,1;0,79;9,1;0,68;9,1;0,90;9,2;0,68;9,1;0,71;
01.12.2022 10:58:17;9,1;0,64;9,1;0,61;9,1;0,76;9,2;0,59;9,1;0,63;
01.12.2022 10:58:18;9,1;0,58;9,2;0,54;9,1;0,70;9,2;0,56;9,1;0,59;
01.12.2022 10:58:19;9,1;0,37;9,2;0,47;9,1;0,54;9,2;0,44;9,1;0,52;
01.12.2022 10:58:20;9,1;0,35;9,2;---;9,1;0,43;9,2;0,43;9,1;0,44;
01.12.2022 10:58:21;9,2;0,38;9,2;0,40;9,1;0,47;9,2;0,39;9,1;0,42;
01.12.2022 10:58:22;9,1;0,46;9,1;0,52;9,1;0,61;9,2;0,45;9,1;0,51;
01.12.2022 10:58:23;9,1;0,47;9,1;0,43;9,1;0,65;9,2;0,43;9,1;0,54;
01.12.2022 10:58:24;9,1;0,59;9,1;0,47;9,1;0,68;9,2;0,51;9,1;0,57;
01.12.2022 10:58:25;9,1;0,47;9,1;0,40;9,1;0,69;9,1;0,50;9,1;0,56;
01.12.2022 10:58:26;9,1;0,46;9,1;0,50;9,1;0,62;9,1;0,45;9,1;0,52;
01.12.2022 10:58:27;9,1;0,56;9,1;0,52;9,1;0,71;9,1;0,54;9,1;0,57;
01.12.2022 10:58:28;9,1;0,41;9,1;---;9,1;0,58;9,1;0,42;9,1;0,49;
01.12.2022 10:58:29;9,1;0,42;9,2;0,35;9,1;0,54;9,1;0,43;9,1;0,46;
01.12.2022 10:58:30;9,1;0,31;9,2;0,37;9,1;0,38;9,2;0,39;9,1;0,37;
01.12.2022 10:58:31;9,2;0,19;9,2;0,27;9,1;0,33;9,2;0,27;9,2;0,31;
01.12.2022 10:58:32;9,2;0,24;9,2;---;9,2;0,36;9,2;0,29;9,2;0,27;
01.12.2022 10:58:33;9,2;0,38;9,2;0,36;9,2;0,51;9,2;0,38;9,2;0,39;
01.12.2022 10:58:34;9,2;0,57;9,2;0,60;9,1;0,63;9,2;0,52;9,2;0,50;
01.12.2022 10:58:35;9,2;0,66;9,2;0,59;9,1;0,86;9,2;0,60;9,1;0,58;
01.12.2022 10:58:36;9,1;0,61;9,2;0,41;9,1;0,79;9,2;0,57;9,1;0,59;
01.12.2022 10:58:37;9,1;0,55;9,2;0,21;9,1;0,71;9,1;0,56;9,1;0,55;
01.12.2022 10:58:38;9,1;0,27;9,2;---;9,1;0,40;9,1;0,42;9,1;0,34;
01.12.2022 10:58:39;9,1;0,36;9,2;0,43;9,1;0,43;9,1;0,38;9,1;0,38;
