Data Ora;348 [°C];348 [m/s];261 [°C];261 [m/s];590 [°C];590 [m/s];154 [°C];154 [m/s];789 [°C];789 [m/s];
02.12.2022 09:48:40;7,6;0,43;---;---;7,3;0,18;8,1;0,10;7,3;0,29;
02.12.2022 09:48:41;7,6;0,26;---;---;7,3;0,17;8,1;0,11;7,3;0,25;
02.12.2022 09:48:42;7,6;0,33;---;---;7,3;0,17;8,1;0,14;7,3;---;
02.12.2022 09:48:43;7,6;0,20;---;---;7,3;0,19;8,1;0,15;7,3;0,26;
02.12.2022 09:48:44;7,6;0,34;---;---;7,3;0,19;8,1;0,16;7,3;0,38;
02.12.2022 09:48:45;7,6;0,33;---;---;7,3;0,20;8,1;0,17;7,2;0,29;
02.12.2022 09:48:46;7,6;0,31;---;---;7,3;0,22;8,1;0,16;7,2;0,26;
02.12.2022 09:48:47;7,5;0,37;---;---;7,3;0,24;8,1;0,15;7,2;---;
02.12.2022 09:48:48;7,5;0,38;---;---;7,2;0,22;8,1;0,16;7,2;0,39;
02.12.2022 09:48:49;7,5;0,40;---;---;7,2;0,19;8,1;0,16;7,2;0,25;
02.12.2022 09:48:50;7,5;0,42;---;---;7,2;0,19;8,0;0,15;7,2;0,19;
02.12.2022 09:48:51;7,5;0,70;---;---;7,2;0,20;8,0;0,14;7,2;0,25;
02.12.2022 09:48:52;7,5;0,76;---;---;7,2;0,23;8,0;0,11;7,1;---;
02.12.2022 09:48:53;7,5;0,78;---;---;7,2;0,18;8,0;0,09;7,1;0,53;
02.12.2022 09:48:54;7,5;0,77;---;---;7,2;0,19;8,0;0,13;7,1;0,54;
02.12.2022 09:48:55;7,5;0,65;---;---;7,2;0,18;8,0;0,14;7,1;0,56;
02.12.2022 09:48:56;7,5;0,73;---;---;7,2;0,15;8,0;0,12;7,1;0,66;
02.12.2022 09:48:57;7,5;0,64;---;---;7,2;0,17;8,0;0,09;7,1;0,64;
02.12.2022 09:48:58;7,5;0,44;---;---;7,2;0,17;8,0;0,10;7,1;0,57;
02.12.2022 09:48:59;7,5;0,37;---;---;7,2;0,30;8,0;0,11;7,1;0,51;
02.12.2022 09:49:00;7,5;0,31;---;---;7,2;0,21;8,0;0,14;7,1;0,48;
02.12.2022 09:49:01;7,5;0,43;---;---;7,2;0,21;7,9;0,15;7,1;---;
02.12.2022 09:49:02;7,5;0,20;---;---;7,2;0,21;7,9;0,24;7,1;0,26;
02.12.2022 09:49:03;7,5;0,20;---;---;7,2;0,21;7,9;0,17;7,1;0,24;
02.12.2022 09:49:04;7,5;0,17;---;---;7,1;0,22;7,9;0,17;7,1;0,18;
02.12.2022 09:49:05;7,5;0,16;---;---;7,1;0,21;7,9;0,19;7,1;0,13;
02.12.2022 09:49:06;7,5;0,17;---;---;7,1;0,20;7,9;0,16;7,1;0,21;
02.12.2022 09:49:07;7,4;0,22;---;---;7,1;0,20;7,9;0,19;7,0;0,31;
02.12.2022 09:49:08;7,4;0,19;---;---;7,1;0,24;7,8;0,19;7,0;0,21;
02.12.2022 09:49:09;7,4;0,19;---;---;7,1;0,27;7,8;0,18;7,1;0,13;
02.12.2022 09:49:10;7,4;0,19;---;---;7,1;0,24;7,8;0,21;7,1;0,16;
02.12.2022 09:49:11;7,4;0,15;---;---;7,1;---;7,8;0,29;7,1;0,19;
02.12.2022 09:49:12;7,5;0,17;---;---;7,1;0,30;7,8;0,23;7,1;0,10;
02.12.2022 09:49:13;7,5;0,14;---;---;7,1;0,33;7,8;0,22;7,1;---;
02.12.2022 09:49:14;7,6;0,13;---;---;7,1;0,38;7,8;0,29;7,2;0,10;
02.12.2022 09:49:15;7,6;0,13;---;---;---;---;7,8;0,30;7,2;0,10;
02.12.2022 09:49:16;7,7;0,15;---;---;7,0;0,63;7,8;0,26;---;---;
02.12.2022 09:49:17;7,6;0,14;---;---;7,0;0,39;7,7;0,36;7,3;0,13;
02.12.2022 09:49:18;7,6;0,15;---;---;7,0;0,34;7,7;0,30;7,3;0,08;
02.12.2022 09:49:19;7,6;0,15;---;---;7,0;0,34;7,7;0,25;7,3;0,07;
02.12.2022 09:49:20;7,6;0,16;---;---;7,0;0,27;7,7;0,56;7,3;---;
02.12.2022 09:49:21;7,6;0,13;---;---;7,0;0,27;7,7;0,19;7,2;0,18;
02.12.2022 09:49:22;7,5;0,40;---;---;7,0;0,25;7,7;0,17;---;---;
02.12.2022 09:49:23;7,4;0,38;---;---;---;---;7,7;0,19;7,1;0,39;
02.12.2022 09:49:24;7,4;0,60;---;---;7,0;0,22;7,7;0,16;7,0;---;
02.12.2022 09:49:25;7,4;0,32;---;---;7,0;0,19;7,7;0,13;7,0;0,36;
02.12.2022 09:49:26;7,3;0,39;---;---;7,0;0,20;7,7;0,13;7,0;0,31;
02.12.2022 09:49:27;7,3;0,45;---;---;7,0;0,19;7,7;0,15;7,0;0,36;
02.12.2022 09:49:28;7,3;0,42;---;---;7,0;0,21;7,7;0,15;7,0;0,16;
02.12.2022 09:49:29;7,3;0,55;---;---;7,0;0,22;7,7;0,17;6,9;0,21;
02.12.2022 09:49:30;7,2;0,77;---;---;7,0;0,21;7,7;0,19;6,9;---;
02.12.2022 09:49:31;7,2;0,71;---;---;7,0;0,22;7,7;0,16;6,9;0,58;
02.12.2022 09:49:32;7,2;0,55;---;---;6,9;0,22;7,6;0,19;6,9;---;
02.12.2022 09:49:33;7,1;0,63;---;---;6,9;0,20;7,6;0,21;6,8;0,52;
02.12.2022 09:49:34;7,1;0,32;---;---;6,9;0,28;7,6;0,23;6,8;0,37;
02.12.2022 09:49:35;7,1;0,32;---;---;6,9;0,27;7,6;0,23;6,8;0,37;
02.12.2022 09:49:36;7,2;0,30;---;---;6,9;0,22;7,6;0,23;6,8;0,28;
02.12.2022 09:49:37;7,2;0,33;---;---;6,9;0,20;7,6;0,20;6,8;---;
02.12.2022 09:49:38;7,1;0,45;---;---;6,9;0,22;7,6;0,16;6,8;0,29;
02.12.2022 09:49:39;7,2;0,23;---;---;6,9;0,22;7,6;0,16;6,8;0,90;
02.12.2022 09:49:40;7,2;0,27;---;---;6,9;0,19;7,5;0,19;6,8;---;
02.12.2022 09:49:41;7,1;0,65;---;---;6,9;0,17;7,5;0,23;6,7;1,04;
02.12.2022 09:49:42;7,1;0,42;---;---;6,9;0,22;7,5;0,29;6,7;---;
02.12.2022 09:49:43;7,1;0,28;---;---;6,9;0,25;7,5;0,20;6,7;1,00;
02.12.2022 09:49:44;7,1;0,19;---;---;6,8;0,22;7,5;0,18;6,8;0,21;
02.12.2022 09:49:45;7,1;0,16;---;---;6,8;0,23;7,5;0,21;6,8;0,22;
02.12.2022 09:49:46;7,1;0,23;---;---;6,8;0,21;7,5;0,16;6,8;---;
02.12.2022 09:49:47;7,1;0,15;---;---;6,8;0,21;7,5;0,17;6,8;0,24;
02.12.2022 09:49:48;7,1;0,49;---;---;6,8;0,21;7,5;0,16;6,7;0,51;
02.12.2022 09:49:49;7,1;0,46;---;---;6,8;0,25;7,5;0,16;6,7;---;
02.12.2022 09:49:50;7,1;0,65;---;---;6,8;0,25;7,5;0,16;6,7;0,70;
02.12.2022 09:49:51;7,0;1,07;---;---;6,8;0,21;7,4;0,15;6,7;---;
02.12.2022 09:49:52;7,0;1,50;---;---;6,8;0,19;7,4;0,18;---;1,14;
02.12.2022 09:49:53;7,0;1,72;---;---;6,8;0,20;7,4;0,18;6,6;1,16;
02.12.2022 09:49:54;6,9;1,44;---;---;6,8;0,19;7,4;0,16;6,6;---;
02.12.2022 09:49:55;6,9;1,23;---;---;6,8;0,16;7,4;0,15;6,6;1,10;
02.12.2022 09:49:56;6,9;1,19;---;---;6,8;0,13;7,4;0,16;6,6;1,08;
02.12.2022 09:49:57;6,9;1,24;---;---;6,8;0,14;7,4;0,14;6,6;---;
02.12.2022 09:49:58;6,9;1,49;---;---;6,8;0,15;7,4;0,39;6,6;0,77;
02.12.2022 09:49:59;6,9;1,54;---;---;6,8;0,16;7,3;0,19;---;0,65;
02.12.2022 09:50:00;6,9;1,74;---;---;6,8;0,17;7,3;0,22;6,6;0,75;
02.12.2022 09:50:01;6,8;1,94;---;---;6,7;0,22;7,3;0,22;6,6;1,37;
02.12.2022 09:50:02;6,8;1,56;---;---;6,7;0,26;7,3;0,27;6,6;1,13;
02.12.2022 09:50:03;6,8;1,86;---;---;6,7;0,25;7,3;0,21;6,5;---;
02.12.2022 09:50:04;6,8;1,55;---;---;6,7;0,24;7,3;0,23;6,5;1,21;
02.12.2022 09:50:05;6,8;1,88;---;---;6,7;0,28;7,3;0,21;6,5;1,06;
02.12.2022 09:50:06;6,7;1,85;---;---;6,7;0,28;7,3;0,21;6,5;1,62;
02.12.2022 09:50:07;6,7;1,66;---;---;6,7;0,24;7,2;0,19;6,5;1,45;
02.12.2022 09:50:08;6,7;1,47;---;---;6,7;0,24;7,2;0,17;6,5;---;
02.12.2022 09:50:09;6,7;1,34;---;---;6,7;0,22;7,2;0,17;6,5;1,48;
02.12.2022 09:50:10;6,7;1,26;---;---;6,7;0,21;7,2;0,14;6,5;1,29;
02.12.2022 09:50:11;6,8;0,86;---;---;6,7;0,21;7,2;0,15;6,5;---;
02.12.2022 09:50:12;6,8;0,65;---;---;6,7;0,18;7,2;0,13;6,4;1,41;
02.12.2022 09:50:13;6,8;0,95;---;---;6,6;0,21;7,2;0,15;6,4;1,34;
02.12.2022 09:50:14;6,8;0,85;---;---;6,6;0,20;7,2;0,16;6,4;1,11;
02.12.2022 09:50:15;6,8;1,14;---;---;6,6;0,22;7,2;0,17;6,4;---;
02.12.2022 09:50:16;6,7;1,20;---;---;6,6;0,22;7,2;0,17;6,4;1,29;
02.12.2022 09:50:17;6,8;0,84;---;---;6,6;0,22;7,2;0,19;6,4;---;
02.12.2022 09:50:18;6,8;0,55;---;---;6,6;0,18;7,2;0,15;6,4;0,96;
02.12.2022 09:50:19;6,8;0,43;---;---;6,6;0,14;7,2;0,17;6,4;---;
02.12.2022 09:50:20;6,8;0,95;---;---;6,6;0,14;7,2;0,13;6,4;0,90;
02.12.2022 09:50:21;6,8;0,93;---;---;6,6;0,14;7,2;0,14;---;0,99;
02.12.2022 09:50:22;6,7;1,21;---;---;6,6;0,16;7,1;0,18;6,4;0,78;
02.12.2022 09:50:23;6,7;1,43;---;---;6,6;0,19;7,1;0,20;6,4;1,04;
02.12.2022 09:50:24;6,7;1,50;---;---;6,6;0,22;7,1;0,23;6,4;---;
02.12.2022 09:50:25;6,7;1,60;---;---;6,6;0,20;7,1;0,23;6,4;1,06;
02.12.2022 09:50:26;6,7;1,94;---;---;6,6;0,20;7,1;0,21;6,4;---;
02.12.2022 09:50:27;6,6;1,87;---;---;6,6;0,24;7,1;0,21;6,4;1,24;
02.12.2022 09:50:28;6,6;1,78;---;---;6,6;0,24;7,1;0,18;6,4;1,18;
02.12.2022 09:50:29;6,6;1,55;---;---;6,5;0,24;7,1;0,18;---;1,42;
02.12.2022 09:50:30;6,6;1,44;---;---;6,5;0,24;7,1;0,16;6,4;1,46;
02.12.2022 09:50:31;6,6;0,96;---;---;6,5;0,23;7,1;0,15;6,4;1,29;
02.12.2022 09:50:32;6,6;1,00;---;---;6,5;0,24;7,1;0,14;6,3;---;
02.12.2022 09:50:33;6,7;0,97;---;---;6,5;0,23;7,1;0,12;6,3;1,40;
02.12.2022 09:50:34;6,7;1,05;---;---;6,5;0,23;7,1;0,15;6,3;1,34;
02.12.2022 09:50:35;6,6;1,25;---;---;6,5;0,21;7,0;0,17;6,3;1,52;
02.12.2022 09:50:36;6,6;1,29;---;---;6,5;0,22;7,0;0,15;6,3;---;
02.12.2022 09:50:37;6,6;1,23;---;---;6,5;0,23;7,0;0,17;6,3;1,42;
02.12.2022 09:50:38;6,6;1,21;---;---;6,5;0,20;7,0;0,16;6,3;1,30;
02.12.2022 09:50:39;6,6;0,81;---;---;6,5;0,16;7,0;0,16;---;1,27;
02.12.2022 09:50:40;6,6;0,87;---;---;6,5;0,16;7,0;0,14;6,3;1,11;
02.12.2022 09:50:41;6,6;0,71;---;---;6,5;0,16;7,0;0,12;6,3;1,13;
02.12.2022 09:50:42;6,6;0,71;---;---;6,5;0,17;7,0;0,12;6,3;0,99;
02.12.2022 09:50:43;6,6;1,03;---;---;6,5;0,17;7,0;0,11;6,3;0,87;
02.12.2022 09:50:44;6,6;1,08;---;---;6,5;0,11;7,0;0,11;6,3;1,01;
02.12.2022 09:50:45;6,6;1,03;---;---;6,5;0,17;7,0;0,12;6,3;---;
02.12.2022 09:50:46;6,6;1,06;---;---;6,5;0,17;7,0;0,15;6,3;1,00;
02.12.2022 09:50:47;6,6;1,02;---;---;6,5;0,17;7,0;0,13;6,3;0,81;
02.12.2022 09:50:48;6,6;0,97;---;---;6,4;0,15;7,0;0,15;---;---;
02.12.2022 09:50:49;6,6;0,99;---;---;6,4;0,15;7,0;0,15;6,3;0,63;
02.12.2022 09:50:50;6,6;0,99;---;---;6,4;0,18;7,0;0,14;6,3;0,88;
02.12.2022 09:50:51;6,6;1,02;---;---;6,4;0,22;7,0;0,11;6,3;---;
02.12.2022 09:50:52;6,6;0,91;---;---;6,4;0,20;7,0;0,09;6,3;0,81;
02.12.2022 09:50:53;6,6;0,87;---;---;6,4;0,13;7,0;0,08;6,3;0,86;
02.12.2022 09:50:54;6,6;1,05;---;---;6,4;0,12;7,0;0,10;6,3;0,74;
02.12.2022 09:50:55;6,6;1,21;---;---;6,4;0,15;6,9;0,11;6,3;0,99;
02.12.2022 09:50:56;6,6;1,24;---;---;6,4;0,16;6,9;0,12;---;0,91;
02.12.2022 09:50:57;6,6;1,09;---;---;6,4;0,14;6,9;0,13;6,3;1,01;
02.12.2022 09:50:58;6,6;1,21;---;---;6,4;0,15;6,9;0,14;6,3;1,04;
02.12.2022 09:50:59;6,6;1,14;---;---;6,4;0,19;6,9;0,15;6,3;0,88;
02.12.2022 09:51:00;6,6;0,76;---;---;6,4;0,22;6,9;0,16;6,3;1,00;
02.12.2022 09:51:01;6,6;0,87;---;---;6,4;0,19;6,9;0,17;6,3;0,99;
02.12.2022 09:51:02;6,5;0,89;---;---;6,4;0,21;6,9;0,17;6,3;0,97;
02.12.2022 09:51:03;6,5;1,21;---;---;6,4;0,22;6,9;0,15;6,3;0,88;
02.12.2022 09:51:04;6,5;1,27;---;---;6,4;0,21;6,9;0,16;6,3;0,80;
02.12.2022 09:51:05;6,5;0,97;---;---;6,4;0,20;6,9;0,13;6,3;0,79;
02.12.2022 09:51:06;6,5;0,81;---;---;6,4;0,20;6,9;0,15;6,3;0,59;
02.12.2022 09:51:07;6,5;0,91;---;---;6,4;0,19;6,9;0,17;6,3;0,65;
02.12.2022 09:51:08;6,5;0,86;---;---;6,4;0,19;6,9;0,15;6,3;0,65;
02.12.2022 09:51:09;6,5;0,39;---;---;6,4;0,22;6,9;0,15;6,3;0,79;
02.12.2022 09:51:10;6,6;0,37;---;---;6,4;0,21;6,9;0,14;6,2;---;
02.12.2022 09:51:11;6,6;0,63;---;---;6,4;0,20;6,9;0,15;6,2;0,73;
02.12.2022 09:51:12;6,5;0,95;---;---;6,4;0,37;6,8;0,18;6,2;0,88;
02.12.2022 09:51:13;6,5;1,10;---;---;6,4;0,19;6,8;0,14;6,3;1,00;
02.12.2022 09:51:14;6,5;1,21;---;---;6,4;0,16;6,8;0,16;6,2;0,68;
02.12.2022 09:51:15;6,5;1,17;---;---;6,4;0,18;6,8;0,12;6,2;0,97;
02.12.2022 09:51:16;6,5;1,27;---;---;6,4;0,19;6,8;0,12;6,2;0,92;
02.12.2022 09:51:17;6,5;1,28;---;---;6,3;0,16;6,8;0,14;6,2;---;
02.12.2022 09:51:18;6,5;1,23;---;---;6,3;0,17;6,8;0,14;6,2;1,21;
02.12.2022 09:51:19;6,5;1,30;---;---;6,3;0,16;6,8;0,14;---;1,17;
02.12.2022 09:51:20;6,5;1,42;---;---;6,3;0,18;6,8;0,15;6,2;0,96;
02.12.2022 09:51:21;6,5;1,39;---;---;6,3;0,18;6,8;0,11;6,2;0,84;
02.12.2022 09:51:22;6,5;1,47;---;---;6,3;0,19;6,8;0,11;6,2;0,93;
02.12.2022 09:51:23;6,5;1,32;---;---;6,3;0,16;6,8;0,11;6,2;0,99;
02.12.2022 09:51:24;6,5;1,43;---;---;6,3;0,17;6,8;0,12;6,2;1,30;
02.12.2022 09:51:25;6,4;1,42;---;---;6,3;0,16;6,8;0,12;6,2;1,48;
02.12.2022 09:51:26;6,4;1,39;---;---;6,3;0,15;6,8;0,15;6,2;1,61;
02.12.2022 09:51:27;6,4;1,45;---;---;6,3;0,16;6,8;0,16;6,2;1,55;
02.12.2022 09:51:28;6,4;1,30;---;---;6,3;0,15;6,8;0,16;6,2;1,45;
02.12.2022 09:51:29;6,4;0,97;---;---;6,3;0,16;6,8;0,18;6,2;1,31;
02.12.2022 09:51:30;6,4;1,04;---;---;6,3;0,16;6,8;0,18;6,2;1,14;
02.12.2022 09:51:31;6,4;1,37;---;---;6,3;0,14;6,8;0,17;6,2;0,94;
02.12.2022 09:51:32;6,4;1,38;---;---;6,3;0,15;6,8;0,16;6,2;0,82;
02.12.2022 09:51:33;6,4;1,26;---;---;6,3;0,14;6,8;0,13;6,2;0,80;
02.12.2022 09:51:34;6,4;1,02;---;---;6,3;0,11;6,8;0,12;---;0,81;
02.12.2022 09:51:35;6,4;0,79;---;---;6,3;0,13;6,7;0,09;6,2;0,85;
02.12.2022 09:51:36;6,4;0,88;---;---;6,3;0,12;6,7;0,09;6,2;1,00;
02.12.2022 09:51:37;6,4;0,96;---;---;6,3;0,13;6,7;0,10;6,2;0,92;
02.12.2022 09:51:38;6,4;1,00;---;---;6,3;0,13;6,7;0,15;6,2;0,91;
02.12.2022 09:51:39;6,4;1,39;---;---;6,3;0,17;6,7;0,16;6,2;0,64;
02.12.2022 09:51:40;6,4;1,39;---;---;6,3;0,19;6,7;0,14;6,2;0,74;
02.12.2022 09:51:41;6,4;1,42;---;---;6,3;0,21;6,7;0,14;6,2;0,91;
02.12.2022 09:51:42;6,4;1,33;---;---;6,3;0,20;6,7;0,13;6,2;1,17;
02.12.2022 09:51:43;6,4;1,22;---;---;6,3;0,24;6,7;0,12;---;1,32;
02.12.2022 09:51:44;6,4;1,01;---;---;6,3;0,27;6,7;0,13;6,1;1,56;
02.12.2022 09:51:45;6,4;0,96;---;---;6,3;0,26;6,7;0,12;6,1;1,38;
02.12.2022 09:51:46;6,4;0,92;---;---;6,3;0,24;6,7;0,14;6,1;1,32;
02.12.2022 09:51:47;6,4;0,97;---;---;6,3;0,20;6,7;0,17;6,1;1,35;
02.12.2022 09:51:48;6,4;1,05;---;---;6,3;0,16;6,7;0,16;6,1;1,04;
02.12.2022 09:51:49;6,4;1,24;---;---;6,3;0,14;6,7;0,14;6,1;1,04;
02.12.2022 09:51:50;6,4;0,87;---;---;6,3;0,14;6,7;0,14;6,1;0,94;
02.12.2022 09:51:51;6,4;0,71;---;---;6,3;0,18;6,7;0,14;6,1;0,91;
02.12.2022 09:51:52;6,4;1,07;---;---;6,3;0,13;6,7;0,16;---;0,58;
02.12.2022 09:51:53;6,4;1,07;---;---;6,2;0,13;6,7;0,11;6,2;0,64;
02.12.2022 09:51:54;6,4;1,05;---;---;6,2;0,16;6,7;0,11;6,1;0,94;
02.12.2022 09:51:55;6,4;1,14;---;---;6,2;0,15;6,7;0,11;6,1;1,10;
02.12.2022 09:51:56;6,4;1,31;---;---;6,2;0,16;6,7;0,14;6,1;1,16;
02.12.2022 09:51:57;6,4;1,40;---;---;6,2;0,15;6,7;0,15;6,1;1,18;
02.12.2022 09:51:58;6,4;1,42;---;---;6,2;0,20;6,6;0,21;6,1;1,00;
02.12.2022 09:51:59;6,4;1,39;---;---;6,2;0,17;6,6;0,23;6,1;1,34;
02.12.2022 09:52:00;6,3;0,85;---;---;6,2;0,13;6,6;0,19;---;0,95;
02.12.2022 09:52:01;6,3;1,25;---;---;6,2;0,12;6,6;0,16;6,1;0,74;
02.12.2022 09:52:02;6,3;1,13;---;---;6,2;0,15;6,6;0,12;---;0,82;
02.12.2022 09:52:03;6,3;1,20;---;---;6,2;0,19;6,6;---;6,1;0,74;
02.12.2022 09:52:04;6,3;0,94;---;---;6,2;0,18;6,6;0,12;6,1;0,94;
02.12.2022 09:52:05;6,3;1,33;---;---;6,2;0,12;6,6;0,14;6,1;0,97;
02.12.2022 09:52:06;6,4;0,85;---;---;6,2;0,13;6,6;0,14;6,1;0,94;
02.12.2022 09:52:07;6,4;1,11;---;---;6,2;0,12;6,6;0,10;6,1;0,86;
02.12.2022 09:52:08;6,4;0,98;---;---;6,2;0,12;6,6;0,10;6,1;0,78;
02.12.2022 09:52:09;6,4;1,01;---;---;6,2;0,11;6,6;0,12;6,1;1,01;
02.12.2022 09:52:10;6,3;1,17;---;---;6,2;0,11;6,6;0,11;6,1;1,04;
02.12.2022 09:52:11;6,3;1,18;---;---;6,2;0,08;6,6;0,07;6,1;1,05;
02.12.2022 09:52:12;6,3;1,04;---;---;6,2;0,06;6,6;0,11;6,1;0,97;
02.12.2022 09:52:13;6,3;0,98;---;---;6,2;0,07;6,6;0,11;6,1;0,95;
02.12.2022 09:52:14;6,3;1,11;---;---;6,2;0,11;6,6;0,11;6,1;0,90;
02.12.2022 09:52:15;6,3;1,42;---;---;6,2;0,17;6,6;0,14;6,1;0,88;
02.12.2022 09:52:16;6,3;1,99;---;---;6,2;0,17;6,6;0,25;6,1;0,88;
02.12.2022 09:52:17;6,3;1,44;---;---;6,2;0,17;6,6;0,20;6,1;1,37;
02.12.2022 09:52:18;6,3;1,56;---;---;6,2;0,20;6,6;0,16;6,1;1,10;
02.12.2022 09:52:19;6,3;1,46;---;---;6,2;0,20;6,6;0,19;6,1;1,09;
02.12.2022 09:52:20;6,3;1,27;---;---;6,2;0,17;6,6;0,19;6,1;1,33;
02.12.2022 09:52:21;6,3;0,96;---;---;6,2;0,21;6,6;0,19;6,1;1,22;
02.12.2022 09:52:22;6,3;1,06;---;---;6,2;0,24;6,6;0,20;6,1;0,98;
02.12.2022 09:52:23;6,3;0,72;---;---;6,2;0,24;6,6;---;---;0,44;
02.12.2022 09:52:24;6,3;0,72;---;---;6,2;0,23;6,6;0,20;6,1;0,59;
02.12.2022 09:52:25;6,3;0,53;---;---;6,2;0,38;6,5;0,32;6,1;0,57;
02.12.2022 09:52:26;6,3;0,52;---;---;6,2;0,41;6,5;0,29;6,1;0,49;
02.12.2022 09:52:27;6,3;0,37;---;---;6,2;0,36;6,5;0,30;6,1;0,31;
02.12.2022 09:52:28;6,3;0,32;---;---;6,2;0,42;6,5;0,32;6,1;0,33;
02.12.2022 09:52:29;6,3;0,34;---;---;6,2;0,41;6,5;0,34;6,1;0,43;
02.12.2022 09:52:30;6,3;0,42;---;---;6,2;0,49;6,5;0,24;6,1;0,59;
02.12.2022 09:52:31;6,3;0,94;---;---;6,2;0,37;6,5;0,18;---;0,34;
02.12.2022 09:52:32;6,3;0,57;---;---;6,2;0,37;6,5;0,20;6,1;0,29;
02.12.2022 09:52:33;6,3;0,27;---;---;6,2;0,33;6,5;0,23;6,1;0,23;
02.12.2022 09:52:34;6,3;0,37;---;---;6,2;0,28;6,5;0,22;6,1;0,26;
02.12.2022 09:52:35;6,3;0,35;---;---;6,2;0,27;6,5;0,19;6,1;0,21;
02.12.2022 09:52:36;6,3;0,45;---;---;6,2;0,26;6,5;0,18;---;0,17;
02.12.2022 09:52:37;6,3;0,59;---;---;6,2;0,24;6,5;0,15;6,1;0,17;
02.12.2022 09:52:38;6,3;0,76;---;---;6,2;0,22;6,5;0,15;6,1;0,18;
02.12.2022 09:52:39;6,3;0,74;---;---;6,2;0,22;6,5;0,14;---;0,27;
02.12.2022 09:52:40;6,3;0,70;---;---;6,2;0,22;6,5;0,13;6,1;0,33;
02.12.2022 09:52:41;6,3;0,58;---;---;6,1;0,22;6,5;0,16;6,1;0,28;
02.12.2022 09:52:42;6,3;0,51;---;---;6,1;0,19;6,5;0,13;6,1;0,25;
02.12.2022 09:52:43;6,3;0,82;---;---;6,1;0,16;6,5;0,13;6,1;0,36;
02.12.2022 09:52:44;6,3;0,43;---;---;6,1;0,16;6,5;0,22;6,1;0,46;
02.12.2022 09:52:45;6,3;0,40;---;---;6,1;0,31;6,5;0,19;---;0,50;
02.12.2022 09:52:46;6,3;0,23;---;---;6,1;0,24;6,5;0,21;6,1;0,20;
02.12.2022 09:52:47;6,3;0,20;---;---;6,1;0,27;6,5;0,20;6,1;0,10;
02.12.2022 09:52:48;6,3;0,21;---;---;6,1;0,23;6,5;0,19;6,1;0,20;
02.12.2022 09:52:49;6,3;0,17;---;---;6,1;0,23;6,5;0,15;6,1;0,13;
02.12.2022 09:52:50;6,3;0,20;---;---;6,1;0,34;6,5;0,15;6,1;0,15;
02.12.2022 09:52:51;6,3;0,18;---;---;6,1;0,29;6,5;0,16;6,1;0,08;
02.12.2022 09:52:52;6,3;0,20;---;---;6,1;0,25;6,5;0,22;6,1;0,13;
02.12.2022 09:52:53;6,3;0,15;---;---;6,1;0,21;6,5;0,19;6,1;0,21;
02.12.2022 09:52:54;6,3;0,49;---;---;6,1;0,20;6,5;0,16;6,1;0,15;
02.12.2022 09:52:55;6,3;0,45;---;---;6,1;0,20;6,5;0,12;6,1;0,14;
02.12.2022 09:52:56;6,3;0,35;---;---;6,1;0,19;6,5;0,12;6,1;0,22;
02.12.2022 09:52:57;6,3;0,63;---;---;6,1;0,16;6,5;0,11;6,1;0,21;
02.12.2022 09:52:58;6,3;0,54;---;---;6,1;0,18;6,5;0,11;6,1;0,21;
02.12.2022 09:52:59;6,3;0,37;---;---;6,1;0,20;6,5;0,11;6,1;0,27;
02.12.2022 09:53:00;6,3;0,45;---;---;6,1;0,19;6,5;0,14;---;0,42;
02.12.2022 09:53:01;6,3;0,89;---;---;6,1;0,19;6,5;0,16;6,1;0,53;
02.12.2022 09:53:02;6,3;0,68;---;---;6,1;0,16;6,5;0,16;6,1;0,64;
02.12.2022 09:53:03;6,3;1,01;---;---;6,1;0,18;6,5;0,15;6,1;0,81;
02.12.2022 09:53:04;6,2;1,13;---;---;6,1;0,20;6,5;0,14;6,1;0,84;
02.12.2022 09:53:05;6,2;1,02;---;---;6,1;0,18;6,5;0,14;---;0,73;
02.12.2022 09:53:06;6,2;1,12;---;---;6,1;0,17;6,5;0,13;6,1;0,77;
02.12.2022 09:53:07;6,2;1,20;---;---;6,1;0,17;6,5;0,11;6,1;0,89;
02.12.2022 09:53:08;6,2;1,28;---;---;6,1;0,17;6,5;0,12;---;0,86;
02.12.2022 09:53:09;6,2;1,10;---;---;6,1;0,17;6,5;0,15;6,1;0,83;
02.12.2022 09:53:10;6,2;1,22;---;---;6,1;0,17;6,5;0,13;6,1;0,95;
02.12.2022 09:53:11;6,2;1,40;---;---;6,1;0,15;6,5;0,16;6,1;0,92;
02.12.2022 09:53:12;6,2;1,34;---;---;6,1;0,17;6,5;0,14;6,1;0,78;
02.12.2022 09:53:13;6,2;1,48;---;---;6,1;0,15;6,5;0,10;6,1;0,88;
02.12.2022 09:53:14;6,2;1,41;---;---;6,1;0,13;6,4;0,12;6,1;1,01;
02.12.2022 09:53:15;6,2;1,86;---;---;6,1;0,10;6,4;0,18;6,1;1,00;
02.12.2022 09:53:16;6,2;2,06;---;---;6,1;0,13;6,4;0,19;6,0;1,03;
02.12.2022 09:53:17;6,2;1,86;---;---;6,1;0,14;6,4;0,19;6,0;1,38;
02.12.2022 09:53:18;6,2;1,85;---;---;6,1;0,16;6,4;0,21;6,0;1,32;
02.12.2022 09:53:19;6,2;1,71;---;---;6,1;0,20;6,4;0,20;6,0;1,52;
02.12.2022 09:53:20;6,2;1,35;---;---;6,1;0,21;6,4;0,19;6,0;1,44;
