Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];,,,,,,,,,,,,
12.12.2022 12:06:13;0,9;---;---;0,90;1,1;0,01;0,9;---;0,9;0,92;1,1;0,92;,,,
12.12.2022 12:06:14;0,9;0,98;1,0;0,98;1,1;0,03;---;0,80;0,9;1,07;1,1;1,14;,
12.12.2022 12:06:15;0,9;0,98;1,0;0,96;1,1;0,05;0,9;1,00;0,9;1,10;1,1;1,26;
12.12.2022 12:06:16;0,9;0,99;1,0;1,13;1,1;0,09;0,9;1,17;0,9;1,19;1,1;1,31;
12.12.2022 12:06:17;0,9;0,84;1,0;1,42;1,1;0,11;0,9;1,16;0,9;---;1,1;1,09;,
12.12.2022 12:06:18;0,9;0,93;1,0;1,52;1,1;0,14;0,9;0,99;0,9;1,38;1,1;1,30;
12.12.2022 12:06:19;0,9;0,53;1,0;1,54;1,1;0,38;0,9;1,13;0,9;1,46;1,1;0,90;
12.12.2022 12:06:20;0,9;0,61;1,0;1,66;1,0;0,33;0,9;0,89;0,9;1,42;1,1;0,58;
12.12.2022 12:06:21;0,9;---;1,0;1,57;1,0;0,20;0,9;0,58;0,9;0,97;1,1;0,60;,
12.12.2022 12:06:22;0,9;0,61;1,0;1,34;1,0;0,18;0,9;0,48;0,9;0,94;1,1;0,60;
12.12.2022 12:06:23;0,9;---;1,0;0,98;1,1;0,17;---;0,62;0,9;0,97;1,1;0,72;,,
12.12.2022 12:06:24;0,9;0,63;1,0;0,83;1,1;0,17;0,9;0,65;0,9;1,04;1,1;0,72;
12.12.2022 12:06:25;0,9;0,59;1,0;0,83;1,1;0,13;0,9;0,57;0,9;0,98;1,1;0,82;
12.12.2022 12:06:26;0,9;0,68;1,0;1,06;1,1;0,09;---;0,56;0,9;---;1,1;0,83;,,
12.12.2022 12:06:27;0,9;0,70;1,0;1,01;1,1;0,07;0,9;0,62;0,9;0,96;1,1;0,78;
12.12.2022 12:06:28;0,9;0,66;1,0;0,97;1,1;0,03;0,9;0,63;0,9;0,70;1,1;0,68;
12.12.2022 12:06:29;1,0;---;1,0;0,89;1,1;0,02;0,9;0,70;0,9;---;1,1;0,67;,,
12.12.2022 12:06:30;1,0;0,57;1,0;0,81;1,1;0,02;0,9;0,62;0,9;0,70;1,1;0,75;
12.12.2022 12:06:31;1,0;0,46;1,0;0,86;1,1;0,03;---;0,61;0,9;0,71;1,1;0,74;,
12.12.2022 12:06:32;1,0;0,34;1,0;0,71;1,1;0,05;0,9;0,53;0,9;0,68;1,1;0,64;
12.12.2022 12:06:33;1,0;---;1,0;0,82;1,1;0,10;0,9;0,55;0,9;0,79;1,1;0,61;,
12.12.2022 12:06:34;1,0;0,44;1,0;0,94;1,1;0,12;0,9;0,58;0,9;0,76;1,1;0,60;
12.12.2022 12:06:35;1,0;0,44;1,0;0,82;1,1;0,10;0,9;0,48;0,9;0,69;1,1;0,61;
12.12.2022 12:06:36;1,0;---;1,0;0,75;1,1;0,11;---;0,55;0,9;0,75;1,1;0,65;,,
12.12.2022 12:06:37;1,0;0,40;1,0;0,86;1,1;0,19;0,9;0,52;0,9;0,81;1,1;0,57;
12.12.2022 12:06:38;1,0;---;1,0;0,88;1,1;0,21;0,9;0,55;0,9;0,86;1,1;0,62;,
12.12.2022 12:06:39;1,0;0,34;1,0;1,09;1,1;0,14;0,9;0,62;0,9;---;1,1;0,66;,
12.12.2022 12:06:40;1,0;0,27;1,0;1,02;1,1;0,07;1,0;0,53;0,9;0,84;1,1;0,57;
12.12.2022 12:06:41;1,1;0,17;1,0;0,88;1,1;0,05;1,0;0,34;0,9;0,56;1,2;0,44;
12.12.2022 12:06:42;1,1;0,05;1,0;0,70;1,1;0,06;---;0,37;0,9;0,48;1,2;0,21;,
12.12.2022 12:06:43;1,1;---;1,0;0,65;1,1;0,09;1,0;0,21;0,9;0,45;1,2;0,12;,
12.12.2022 12:06:44;1,1;0,09;1,0;0,68;1,1;0,20;1,0;0,12;0,9;0,34;1,2;0,16;
12.12.2022 12:06:45;1,0;0,19;1,0;0,50;1,1;0,21;1,0;0,14;0,9;0,35;1,2;0,21;
12.12.2022 12:06:46;1,0;0,41;1,0;0,54;1,1;0,10;1,0;0,29;0,9;0,41;1,2;0,38;
12.12.2022 12:06:47;1,0;0,61;1,0;0,56;1,1;0,04;1,0;0,33;0,9;---;1,2;0,52;,
12.12.2022 12:06:48;1,0;---;1,0;0,60;1,1;0,05;1,0;0,34;0,9;0,42;1,2;0,64;,
12.12.2022 12:06:49;1,0;0,77;1,0;0,54;1,1;0,04;1,0;0,33;0,9;0,48;1,2;0,78;
12.12.2022 12:06:50;1,0;1,01;1,0;0,69;1,1;0,04;1,0;0,44;0,9;0,70;1,1;1,14;
12.12.2022 12:06:51;1,0;1,03;1,0;1,03;1,1;0,07;1,0;0,78;0,9;0,89;1,1;1,08;
12.12.2022 12:06:52;1,0;0,83;1,0;1,17;1,1;0,14;1,0;0,62;0,9;---;1,1;0,97;,
12.12.2022 12:06:53;1,0;1,11;1,0;0,97;1,1;0,09;1,0;0,66;0,9;0,74;1,1;1,29;
12.12.2022 12:06:54;---;1,21;1,0;0,62;1,1;0,03;1,0;0,90;1,0;---;1,1;1,11;,,
12.12.2022 12:06:55;1,0;1,22;1,0;0,55;1,1;0,08;1,0;0,63;1,0;0,71;1,1;1,13;
12.12.2022 12:06:56;0,9;1,14;1,1;0,55;1,1;0,04;1,0;0,75;1,0;---;1,1;1,13;,
12.12.2022 12:06:57;0,9;1,29;1,1;0,63;1,1;0,00;1,0;0,90;0,9;0,97;1,1;1,38;
12.12.2022 12:06:58;0,9;1,46;1,0;0,89;1,1;0,01;0,9;1,02;0,9;1,34;1,1;1,68;
12.12.2022 12:06:59;0,9;1,44;1,0;1,01;1,1;0,00;0,9;1,40;0,9;---;1,1;1,66;,
12.12.2022 12:07:00;0,9;1,21;1,0;1,19;1,1;0,00;0,9;1,35;0,9;1,44;1,1;1,36;
12.12.2022 12:07:01;---;1,40;1,0;1,54;1,1;0,01;0,9;1,30;0,9;1,41;1,1;1,58;,
12.12.2022 12:07:02;0,9;1,23;1,0;1,39;1,1;0,03;0,9;1,27;0,9;1,39;1,1;1,49;
12.12.2022 12:07:03;0,9;1,07;1,0;1,35;1,1;0,07;0,9;1,24;0,9;1,29;1,1;1,28;
12.12.2022 12:07:04;0,9;0,95;1,0;1,27;1,1;0,11;0,9;1,00;0,9;1,07;1,1;1,11;
12.12.2022 12:07:05;---;0,76;1,0;1,00;1,1;0,10;0,9;0,86;0,9;1,03;1,1;0,81;,
12.12.2022 12:07:06;0,9;0,85;1,0;1,05;1,1;0,11;0,9;0,68;0,9;---;1,1;0,96;,
12.12.2022 12:07:07;0,9;1,07;1,0;0,90;1,1;0,11;0,9;1,05;0,9;1,14;1,1;1,32;
12.12.2022 12:07:08;0,9;1,06;1,0;0,98;1,1;0,11;0,9;1,02;0,9;1,30;1,1;1,28;
12.12.2022 12:07:09;0,9;0,91;1,0;1,32;1,1;0,07;0,9;0,98;0,9;1,21;1,1;1,06;
12.12.2022 12:07:10;0,9;0,93;0,9;1,16;1,1;0,06;0,9;0,81;0,9;1,18;1,1;0,99;
12.12.2022 12:07:11;0,9;1,04;0,9;1,13;1,1;0,05;0,9;0,92;0,9;---;1,1;1,20;,
12.12.2022 12:07:12;0,9;1,04;0,9;1,22;1,1;0,04;0,9;0,98;0,9;1,08;1,1;1,18;
12.12.2022 12:07:13;---;1,00;0,9;1,24;1,1;0,09;0,9;0,86;0,9;---;1,1;1,14;,,
12.12.2022 12:07:14;0,9;0,98;0,9;1,29;1,1;0,06;0,9;0,88;0,9;1,22;1,1;1,05;
12.12.2022 12:07:15;0,9;0,77;0,9;1,12;1,1;0,04;0,9;0,86;0,9;1,00;1,1;0,84;
12.12.2022 12:07:16;0,9;0,77;0,9;1,01;1,1;0,05;0,9;0,61;0,9;0,77;1,1;0,57;
12.12.2022 12:07:17;0,9;0,78;0,9;0,78;1,1;0,10;0,9;0,31;0,9;0,76;1,1;0,79;
12.12.2022 12:07:18;0,9;0,85;1,0;0,71;1,1;0,13;0,9;0,53;0,9;---;1,1;1,01;,
12.12.2022 12:07:19;0,9;0,69;1,0;0,91;1,1;0,13;0,9;0,65;0,9;0,94;1,1;0,72;
12.12.2022 12:07:20;---;0,63;0,9;1,00;1,1;0,14;0,9;0,52;0,9;---;1,1;0,53;,,
12.12.2022 12:07:21;0,9;0,58;0,9;0,96;1,1;0,11;0,9;0,40;0,9;0,50;1,1;0,52;
12.12.2022 12:07:22;1,0;0,41;0,9;0,88;1,1;0,06;0,9;0,47;0,9;---;1,1;0,29;,
12.12.2022 12:07:23;1,0;0,35;1,0;0,64;1,1;0,11;0,9;0,24;0,9;0,26;1,1;0,25;
12.12.2022 12:07:24;---;0,18;1,0;0,47;1,1;0,12;0,9;0,20;0,9;---;1,1;0,22;,,
12.12.2022 12:07:25;1,0;0,11;1,0;0,24;1,1;0,09;0,9;0,15;0,9;0,29;1,1;0,12;
12.12.2022 12:07:26;---;0,09;1,0;0,24;1,1;0,06;1,0;0,13;0,9;---;1,2;0,09;,,
12.12.2022 12:07:27;1,0;0,19;1,0;0,26;1,1;0,06;1,0;0,09;0,9;0,19;1,2;0,09;
12.12.2022 12:07:28;1,0;0,27;1,0;0,22;1,1;0,08;1,0;0,11;0,9;---;1,2;0,17;,
12.12.2022 12:07:29;1,0;0,23;1,0;0,14;1,1;0,11;1,0;0,14;1,0;0,20;1,2;0,15;
12.12.2022 12:07:30;1,0;0,14;1,0;0,16;1,1;0,15;1,0;0,06;1,0;0,11;1,2;0,07;
12.12.2022 12:07:31;1,0;0,11;1,0;0,09;1,1;0,18;1,0;0,05;1,0;0,10;1,2;0,09;
12.12.2022 12:07:32;---;0,04;1,1;0,12;1,1;0,21;1,0;0,07;1,0;0,08;1,2;0,04;,
12.12.2022 12:07:33;1,0;0,03;1,1;0,10;1,1;0,31;1,0;0,02;1,0;0,03;1,3;0,04;
12.12.2022 12:07:34;1,1;0,04;1,1;0,11;1,1;0,25;1,0;0,02;1,0;---;1,3;0,05;,
12.12.2022 12:07:35;1,1;0,04;1,1;0,04;1,1;0,18;1,1;0,04;1,0;0,03;1,3;0,06;
12.12.2022 12:07:36;1,1;0,04;1,1;0,06;1,1;0,31;---;0,04;1,0;0,04;1,3;0,07;,
12.12.2022 12:07:37;1,1;0,04;1,1;0,06;1,1;0,18;1,1;0,05;1,0;0,06;1,3;0,06;
12.12.2022 12:07:38;1,1;0,03;1,1;0,04;1,1;0,23;1,1;0,03;1,0;---;1,3;0,04;,
12.12.2022 12:07:39;1,1;0,03;1,1;0,05;1,1;0,33;1,1;0,03;1,0;0,04;1,3;0,07;
12.12.2022 12:07:40;---;0,11;1,1;0,07;1,1;0,15;1,1;0,06;1,0;0,05;1,3;0,12;,
12.12.2022 12:07:41;1,0;0,12;1,1;0,06;1,1;0,11;1,1;0,10;1,0;0,10;1,2;0,12;
12.12.2022 12:07:42;---;0,15;1,1;0,06;1,1;0,11;1,0;0,09;1,0;0,12;1,2;0,12;,
12.12.2022 12:07:43;1,0;0,38;1,1;0,07;1,1;0,12;1,0;0,10;1,0;---;1,2;0,31;,
12.12.2022 12:07:44;1,0;0,54;1,1;0,09;1,1;0,16;1,0;0,20;1,0;0,11;1,2;0,27;
12.12.2022 12:07:45;1,0;0,37;1,1;0,09;1,1;0,18;1,0;0,11;1,0;0,12;1,2;0,29;
12.12.2022 12:07:46;1,0;0,16;1,1;0,18;1,1;0,25;1,0;0,09;1,0;---;1,2;0,11;,
12.12.2022 12:07:47;1,0;0,09;1,1;0,06;1,1;0,17;1,0;0,06;1,0;0,05;1,2;0,07;
12.12.2022 12:07:48;1,0;0,16;1,1;0,06;1,1;0,22;1,0;0,05;1,0;0,06;1,2;0,09;
12.12.2022 12:07:49;1,0;0,39;1,1;0,07;1,1;0,36;1,0;0,05;1,0;---;1,2;0,13;,
12.12.2022 12:07:50;1,0;0,20;1,1;0,07;1,1;0,32;1,0;0,05;1,0;0,09;1,2;0,05;
12.12.2022 12:07:51;---;0,06;1,1;0,14;1,1;0,41;1,0;0,09;1,0;0,29;1,2;0,05;,
12.12.2022 12:07:52;1,0;0,08;1,1;0,29;1,1;0,40;1,1;0,06;1,0;---;1,2;0,05;,
12.12.2022 12:07:53;1,0;0,12;1,0;0,57;1,1;0,43;1,0;0,22;0,9;0,49;1,2;0,10;
12.12.2022 12:07:54;---;0,14;1,0;0,62;1,1;0,36;1,0;0,30;0,9;0,75;1,2;0,17;,
12.12.2022 12:07:55;1,0;0,32;1,0;0,73;1,1;0,25;1,0;0,43;0,9;---;1,2;0,18;,
12.12.2022 12:07:56;1,0;0,23;1,0;0,82;1,1;0,21;1,0;0,40;0,9;0,78;1,2;0,29;
12.12.2022 12:07:57;1,0;0,41;1,0;0,85;1,1;0,16;1,0;0,30;0,9;0,75;1,2;0,32;
12.12.2022 12:07:58;1,0;0,43;1,0;0,75;1,1;0,16;1,0;0,43;0,9;0,72;1,2;0,51;
12.12.2022 12:07:59;---;0,54;1,0;0,80;1,1;0,15;1,0;0,58;0,9;0,76;1,2;0,61;,
12.12.2022 12:08:00;1,0;0,58;1,0;0,94;1,1;0,14;1,0;0,59;0,9;0,96;1,2;0,65;
12.12.2022 12:08:01;1,0;0,73;1,0;0,93;1,1;0,11;1,0;0,60;0,9;0,88;1,1;0,92;
12.12.2022 12:08:02;1,0;0,95;1,0;0,89;1,1;0,13;0,9;0,78;0,9;0,99;1,1;1,13;
12.12.2022 12:08:03;---;0,89;1,0;0,78;1,1;0,11;0,9;0,81;0,9;0,83;1,1;0,97;,
12.12.2022 12:08:04;0,9;0,76;1,0;0,76;1,1;0,10;0,9;0,70;0,9;0,99;1,1;0,87;
12.12.2022 12:08:05;---;0,88;1,0;0,76;1,1;0,07;0,9;0,79;0,9;1,00;1,1;0,99;,
12.12.2022 12:08:06;0,9;0,88;1,0;0,76;1,1;0,06;0,9;0,76;0,9;0,89;1,1;1,14;
12.12.2022 12:08:07;---;1,03;1,0;0,87;1,1;0,02;0,9;0,95;---;---;1,1;1,36;,,,
12.12.2022 12:08:08;0,9;1,45;1,0;0,95;1,1;0,04;0,9;1,17;---;---;1,1;1,49;,,
12.12.2022 12:08:09;---;1,27;1,0;0,87;1,1;0,04;0,9;1,18;---;---;1,1;1,54;,,,
12.12.2022 12:08:10;0,9;1,40;1,0;0,70;1,1;0,06;0,9;1,34;---;---;1,0;1,67;,,
12.12.2022 12:08:11;0,9;1,40;0,9;1,13;1,1;0,04;0,9;1,30;---;---;1,0;1,53;,,
12.12.2022 12:08:12;0,9;1,47;0,9;1,13;1,1;0,02;0,9;1,44;---;---;1,0;1,64;,,
12.12.2022 12:08:13;0,9;1,46;0,9;1,05;1,1;0,06;0,9;1,36;---;---;1,0;1,65;,,
12.12.2022 12:08:14;---;1,97;0,9;1,28;1,1;0,06;0,8;1,77;---;---;1,0;2,21;,,,
12.12.2022 12:08:15;0,9;1,88;0,9;1,20;1,1;0,09;0,8;1,79;---;---;1,0;2,17;,,
12.12.2022 12:08:16;0,9;1,59;0,9;1,44;1,1;0,08;0,8;1,84;---;---;1,0;1,96;,,
12.12.2022 12:08:17;0,9;1,63;0,9;1,23;1,1;0,07;0,8;1,93;---;---;1,0;1,91;,,
12.12.2022 12:08:18;---;1,74;0,9;1,35;1,1;0,08;0,8;1,68;---;---;1,0;2,02;,,,
12.12.2022 12:08:19;0,9;1,81;0,9;1,55;1,1;0,06;0,8;1,63;---;---;1,0;2,13;,,
12.12.2022 12:08:20;---;1,85;0,9;1,65;1,1;0,06;0,8;1,67;---;---;1,0;2,29;,,,
12.12.2022 12:08:21;0,9;1,85;0,9;1,69;1,1;0,09;0,8;1,94;---;---;1,0;2,12;,,
12.12.2022 12:08:22;0,9;1,79;0,9;1,52;1,1;0,06;0,8;1,72;---;---;1,0;1,99;,,
12.12.2022 12:08:23;0,9;1,76;0,9;1,31;1,1;0,07;0,8;1,51;---;---;1,0;2,01;,,
12.12.2022 12:08:24;---;1,74;0,9;1,45;1,1;0,07;0,8;1,48;---;---;1,0;2,07;,,,
12.12.2022 12:08:25;0,9;1,67;0,9;1,17;1,1;0,03;0,8;1,38;---;---;1,0;1,73;,,
12.12.2022 12:08:26;0,9;1,43;0,9;1,28;1,1;0,07;0,9;1,29;---;---;1,0;1,69;,,
12.12.2022 12:08:27;---;1,39;0,9;1,21;1,1;0,07;0,9;1,61;---;---;1,0;1,90;,,,
12.12.2022 12:08:28;0,9;1,35;0,9;1,43;1,1;0,07;0,8;1,73;---;---;1,0;1,79;,,
12.12.2022 12:08:29;0,9;1,40;0,9;1,38;1,1;0,09;0,8;1,36;---;---;1,0;1,56;,,
12.12.2022 12:08:30;---;1,22;0,9;1,25;1,1;0,08;0,9;1,28;---;---;1,0;1,42;,,,
12.12.2022 12:08:31;0,9;1,65;0,9;1,22;1,1;0,02;0,8;1,43;---;---;1,0;1,89;,,
12.12.2022 12:08:32;---;1,78;0,9;1,41;1,1;0,07;0,8;1,28;---;---;1,0;1,93;,,,
12.12.2022 12:08:33;0,9;1,60;0,9;1,30;1,1;0,06;0,8;1,51;---;---;1,0;1,80;,,
12.12.2022 12:08:34;0,9;1,58;0,9;1,16;1,1;0,03;0,8;1,45;---;---;1,0;1,62;,,
12.12.2022 12:08:35;0,9;1,41;0,9;1,44;1,1;0,03;0,8;1,47;---;---;1,0;1,74;,,
12.12.2022 12:08:36;0,9;1,42;0,9;1,51;1,1;0,01;0,8;1,56;---;---;1,0;1,86;,,
12.12.2022 12:08:37;0,9;1,38;0,9;1,67;1,1;0,00;0,8;1,71;---;---;1,0;1,79;,,
12.12.2022 12:08:38;0,9;1,51;0,9;1,41;1,1;0,04;0,8;1,61;---;---;1,0;1,80;,,
12.12.2022 12:08:39;0,9;1,66;0,9;1,48;1,1;0,06;0,8;1,44;---;---;1,0;1,94;,,
12.12.2022 12:08:40;---;1,50;0,9;1,03;1,1;0,05;0,8;1,23;---;---;1,0;1,60;,,,
12.12.2022 12:08:41;0,9;1,32;0,9;0,98;1,1;0,09;0,8;1,29;---;---;1,0;1,53;,,
12.12.2022 12:08:42;0,9;1,29;0,9;1,33;1,1;0,08;0,8;1,30;---;---;1,0;1,57;,,
12.12.2022 12:08:43;0,9;1,50;0,9;1,20;1,1;0,02;0,8;1,35;---;---;1,0;1,84;,,
12.12.2022 12:08:44;---;1,57;0,9;1,34;1,1;0,06;0,8;1,41;---;---;1,0;1,90;,,,
12.12.2022 12:08:45;0,9;1,90;0,9;1,73;1,1;0,01;0,8;1,72;---;---;1,0;2,26;,,
12.12.2022 12:08:46;0,9;2,09;0,8;2,29;1,1;0,10;0,8;1,97;---;---;1,0;2,52;,,
12.12.2022 12:08:47;0,9;1,90;0,8;1,96;1,1;0,04;0,8;2,05;---;---;1,0;2,39;,,
12.12.2022 12:08:48;0,9;1,86;0,8;1,91;1,1;0,04;0,8;1,62;---;---;1,0;2,06;,,
12.12.2022 12:08:49;0,9;1,77;0,8;1,77;1,1;0,10;0,8;1,65;---;---;1,0;2,10;,,
12.12.2022 12:08:50;0,9;1,86;0,8;1,61;1,1;0,09;0,8;2,00;---;---;1,0;2,41;,,
12.12.2022 12:08:51;0,9;1,99;0,8;2,16;1,1;0,07;0,8;1,93;---;---;1,0;2,43;,,
12.12.2022 12:08:52;0,9;1,93;0,8;2,39;1,1;0,12;0,8;1,88;---;---;1,0;2,22;,,
12.12.2022 12:08:53;0,9;1,65;0,8;2,23;1,1;0,10;0,8;1,79;---;---;1,0;1,97;,,
12.12.2022 12:08:54;0,9;1,65;0,8;1,75;1,1;0,09;0,8;1,79;---;---;1,0;2,07;,,
12.12.2022 12:08:55;0,9;1,80;0,8;1,54;1,1;0,13;0,8;1,68;---;---;1,0;1,87;,,
12.12.2022 12:08:56;0,9;1,47;0,8;1,71;1,1;0,15;0,8;1,52;---;---;0,9;1,90;,,
12.12.2022 12:08:57;0,9;1,71;0,8;1,55;1,1;0,18;0,8;1,77;---;---;0,9;2,14;,,
12.12.2022 12:08:58;0,9;1,80;0,8;1,92;1,1;0,17;0,8;1,75;---;---;0,9;2,07;,,
12.12.2022 12:08:59;0,9;1,73;0,8;1,94;1,1;0,20;0,8;1,67;---;---;0,9;1,97;,,
12.12.2022 12:09:00;0,9;1,61;0,8;1,98;1,1;0,22;0,8;1,60;---;---;0,9;1,85;,,
12.12.2022 12:09:01;0,9;1,60;0,8;2,03;1,1;0,23;0,8;1,57;---;---;1,0;1,79;,,
12.12.2022 12:09:02;0,9;1,55;0,8;1,90;1,1;0,24;0,8;1,53;---;---;1,0;1,76;,,
12.12.2022 12:09:03;0,9;1,56;0,8;1,97;1,1;0,23;0,8;1,54;---;---;1,0;1,75;,,
12.12.2022 12:09:04;0,9;1,53;0,8;1,84;1,1;0,21;0,8;1,43;---;---;0,9;1,59;,,
12.12.2022 12:09:05;0,9;1,63;0,8;1,66;1,0;0,17;0,8;1,39;---;---;0,9;1,70;,,
12.12.2022 12:09:06;0,8;1,51;0,8;1,05;1,0;0,15;0,8;1,22;---;---;0,9;1,46;,,
12.12.2022 12:09:07;0,8;1,18;0,8;0,70;1,0;0,18;0,8;1,14;---;---;0,9;1,38;,,
12.12.2022 12:09:08;0,8;1,18;0,8;1,16;1,0;0,13;0,8;1,18;---;---;0,9;1,42;,,
12.12.2022 12:09:09;0,8;1,24;0,8;1,30;1,0;0,11;0,8;0,97;---;---;0,9;1,28;,,
12.12.2022 12:09:10;0,8;1,21;0,8;0,68;1,0;0,11;0,8;1,05;---;---;0,9;1,28;,,
12.12.2022 12:09:11;0,8;1,27;0,8;0,76;1,0;0,17;0,8;1,16;---;---;0,9;1,42;,,
12.12.2022 12:09:12;0,8;1,37;0,8;1,29;1,0;0,19;0,8;1,14;---;---;0,9;1,29;,,
12.12.2022 12:09:13;0,8;1,33;0,8;1,29;1,0;0,25;0,7;1,06;---;---;0,9;1,37;,,
12.12.2022 12:09:14;0,8;1,33;0,8;1,19;1,0;0,20;0,7;1,07;---;---;0,9;1,37;,,
12.12.2022 12:09:15;0,8;1,20;0,8;1,12;1,0;0,18;0,7;1,06;---;---;0,9;1,11;,,
12.12.2022 12:09:16;0,8;1,04;0,8;1,25;1,0;0,12;0,7;0,79;---;---;0,9;1,03;,,
12.12.2022 12:09:17;0,8;0,94;0,7;1,22;1,0;0,14;0,7;0,56;---;---;0,9;0,66;,,
12.12.2022 12:09:18;0,8;0,44;0,8;0,76;1,0;0,13;0,7;0,26;---;---;0,9;0,27;,,
12.12.2022 12:09:19;0,8;0,45;0,8;0,39;1,0;0,29;0,8;0,22;---;---;0,9;0,19;,,
12.12.2022 12:09:20;0,8;0,16;0,8;0,33;1,0;0,20;0,8;0,15;---;---;0,9;0,12;,,
12.12.2022 12:09:21;0,8;0,32;0,8;0,11;1,0;0,52;0,8;0,19;---;---;0,9;0,26;,,
12.12.2022 12:09:22;0,8;0,30;0,8;0,11;1,0;0,48;0,8;0,17;---;---;0,9;0,15;,,
12.12.2022 12:09:23;0,8;0,97;0,8;0,38;1,0;0,28;0,8;0,16;---;---;0,9;0,50;,,
12.12.2022 12:09:24;0,8;0,79;0,8;0,24;1,0;0,23;0,8;0,49;---;---;0,9;0,56;,,
12.12.2022 12:09:25;0,8;0,84;0,8;0,51;1,0;0,12;0,8;0,47;---;---;0,9;0,78;,,
12.12.2022 12:09:26;0,8;0,53;0,8;0,37;1,0;0,10;0,8;0,40;---;---;0,9;0,39;,,
12.12.2022 12:09:27;0,8;0,39;0,8;0,39;1,0;0,48;0,8;0,35;---;---;0,9;0,25;,,
12.12.2022 12:09:28;0,8;0,20;0,8;0,20;1,0;0,42;0,8;0,13;---;---;0,9;0,16;,,
12.12.2022 12:09:29;0,8;0,15;0,8;0,30;1,0;0,23;0,8;0,09;---;---;1,0;0,11;,,
12.12.2022 12:09:30;0,8;0,23;0,8;0,39;1,0;0,24;0,9;0,08;---;---;1,0;0,16;,,
12.12.2022 12:09:31;0,8;0,48;0,9;0,10;1,0;0,22;0,8;0,12;---;---;0,9;0,32;,,
12.12.2022 12:09:32;0,8;0,32;0,9;0,11;1,0;0,19;0,8;0,22;---;---;0,9;0,15;,,
12.12.2022 12:09:33;0,8;0,83;0,9;0,14;1,0;0,24;0,8;0,27;---;---;0,9;0,36;,,
12.12.2022 12:09:34;0,8;0,88;0,9;0,29;1,0;0,25;0,8;0,49;---;---;0,9;0,68;,,
12.12.2022 12:09:35;0,8;0,95;0,8;0,92;1,0;0,19;0,8;0,68;---;---;0,9;0,83;,,
12.12.2022 12:09:36;0,8;0,96;0,8;0,90;1,0;0,19;0,8;0,75;---;---;0,9;0,99;,,
12.12.2022 12:09:37;0,8;0,81;0,8;1,05;1,0;0,14;0,8;0,58;---;---;0,9;0,59;,,
12.12.2022 12:09:38;0,8;0,37;0,8;1,04;1,0;0,18;0,8;0,47;---;---;0,9;0,37;,,
12.12.2022 12:09:39;0,8;0,57;0,8;0,78;1,0;0,19;0,8;0,45;---;---;0,9;0,30;,,
12.12.2022 12:09:40;0,8;0,47;0,8;0,51;1,0;0,19;0,8;0,35;---;---;0,9;0,28;,,
12.12.2022 12:09:41;0,8;0,91;0,8;0,47;1,0;0,22;0,8;0,42;---;---;0,9;0,79;,,
12.12.2022 12:09:42;0,8;0,94;0,8;0,34;1,0;0,21;0,8;0,74;---;---;0,9;0,66;,,
12.12.2022 12:09:43;0,8;1,19;0,8;0,79;0,9;0,26;0,8;0,45;---;---;0,9;0,49;,,
12.12.2022 12:09:44;0,8;1,02;0,8;0,68;0,9;0,29;0,8;0,42;---;---;0,9;0,61;,,
12.12.2022 12:09:45;0,8;1,28;0,8;1,37;0,9;0,22;0,8;1,04;---;---;0,9;1,36;,,
12.12.2022 12:09:46;0,8;1,04;0,8;1,19;0,9;0,12;0,7;0,75;---;---;0,9;0,80;,,
12.12.2022 12:09:47;0,8;0,89;0,8;0,80;0,9;0,13;0,8;0,31;---;---;0,9;0,68;,,
12.12.2022 12:09:48;0,8;1,35;0,8;0,29;0,9;0,20;0,8;0,92;---;---;0,9;1,60;,,
12.12.2022 12:09:49;0,8;1,45;0,8;0,35;1,0;0,23;0,7;1,04;---;---;0,9;1,63;,,
12.12.2022 12:09:50;0,8;1,38;0,8;0,66;1,0;0,19;0,7;1,27;---;---;0,9;1,62;,,
12.12.2022 12:09:51;0,8;1,30;0,8;0,97;1,0;0,25;0,7;1,30;---;---;0,9;1,45;,,
12.12.2022 12:09:52;0,8;1,16;0,8;1,15;1,0;0,23;0,7;1,19;---;---;0,9;1,25;,,
12.12.2022 12:09:53;0,8;1,18;0,8;1,41;0,9;0,20;0,7;0,90;---;---;0,9;1,07;,,
12.12.2022 12:09:54;0,8;1,23;0,8;1,32;0,9;0,21;0,7;0,95;---;---;0,9;1,21;,,
12.12.2022 12:09:55;0,8;1,37;0,7;1,25;0,9;0,15;0,7;1,01;---;---;0,9;1,27;,,
12.12.2022 12:09:56;0,8;1,43;0,8;1,10;0,9;0,19;0,7;0,99;---;---;0,9;1,39;,,
12.12.2022 12:09:57;0,8;1,20;0,8;1,12;0,9;0,17;0,8;0,85;---;---;0,9;1,18;,,
12.12.2022 12:09:58;0,8;1,30;0,8;0,98;0,9;0,19;0,8;0,80;---;---;0,9;1,13;,,
12.12.2022 12:09:59;0,8;1,12;0,8;0,61;0,9;0,17;0,8;0,64;---;---;0,9;0,88;,,
12.12.2022 12:10:00;0,8;1,26;0,8;0,75;0,9;0,13;0,8;0,97;---;---;0,9;1,40;,,
12.12.2022 12:10:01;0,8;1,36;0,8;1,05;0,9;0,10;0,8;1,18;---;---;0,9;1,49;,,
