Data Ora;154 [°C];154 [m/s];590 [°C];590 [m/s];150 [°C];150 [m/s];789 [°C];789 [m/s];261 [°C];261 [m/s];348 [°C];348 [m/s];,,,,,,,,,,,,
12.12.2022 11:47:51;0,9;1,23;0,9;1,14;1,1;0,13;0,8;1,22;0,9;1,06;0,9;1,44;
12.12.2022 11:47:52;0,9;1,22;0,8;1,29;1,1;0,03;0,8;1,45;0,9;1,62;0,9;1,56;
12.12.2022 11:47:53;0,9;1,33;0,8;1,52;1,1;0,02;0,8;1,36;0,9;1,52;0,9;1,57;
12.12.2022 11:47:54;0,9;1,16;0,8;1,64;1,1;0,06;0,8;1,16;0,9;---;0,9;1,46;,
12.12.2022 11:47:55;0,9;1,05;0,8;1,57;1,1;0,08;0,8;1,07;0,9;1,20;0,9;1,31;
12.12.2022 11:47:56;0,9;0,88;0,8;1,34;1,1;0,05;0,8;1,21;0,9;---;0,9;1,37;,
12.12.2022 11:47:57;0,9;0,68;0,8;1,12;1,1;0,01;0,8;1,21;0,9;1,36;0,9;1,35;
12.12.2022 11:47:58;0,9;0,99;0,8;1,25;1,1;0,00;0,8;1,32;0,9;---;0,9;1,39;,
12.12.2022 11:47:59;0,9;1,09;0,8;0,89;1,1;0,01;0,8;1,13;0,9;1,09;0,9;1,30;
12.12.2022 11:48:00;0,9;0,99;0,9;0,99;1,1;0,01;0,8;0,96;0,9;---;0,9;1,08;,
12.12.2022 11:48:01;0,9;0,88;0,9;1,02;1,1;0,00;0,8;1,00;0,9;1,04;0,9;1,08;
12.12.2022 11:48:02;0,9;0,86;0,8;1,00;1,1;0,01;0,8;1,04;0,9;---;0,9;1,18;,
12.12.2022 11:48:03;0,9;1,04;0,9;0,87;1,1;0,00;0,8;0,91;0,9;1,14;0,9;1,25;
12.12.2022 11:48:04;0,9;1,17;0,9;0,75;1,1;0,00;0,8;0,91;0,9;0,93;0,9;1,26;
12.12.2022 11:48:05;0,9;1,32;0,9;0,80;1,1;0,00;0,9;0,80;0,9;0,96;0,9;1,44;
12.12.2022 11:48:06;0,9;1,29;0,9;0,82;1,1;0,00;0,9;0,94;0,9;0,79;0,9;1,32;
12.12.2022 11:48:07;0,9;0,99;0,9;0,87;1,1;0,00;0,9;0,81;0,9;0,67;0,9;1,02;
12.12.2022 11:48:08;0,9;0,68;0,9;0,75;1,1;0,10;0,9;0,89;0,9;0,99;0,9;1,62;
12.12.2022 11:48:09;0,9;1,06;0,9;0,69;1,1;0,25;0,9;0,94;0,9;---;0,9;1,38;,
12.12.2022 11:48:10;0,9;0,99;0,9;0,36;1,0;0,55;0,8;0,94;0,9;0,66;0,9;1,12;
12.12.2022 11:48:11;0,9;1,03;0,9;0,24;1,0;0,13;0,8;0,79;0,9;---;0,9;1,13;,
12.12.2022 11:48:12;0,9;0,93;0,9;0,19;1,0;0,22;0,8;0,83;0,9;0,82;0,9;0,86;
12.12.2022 11:48:13;0,9;0,96;0,9;0,44;1,0;0,43;0,8;0,87;0,9;0,89;0,9;0,98;
12.12.2022 11:48:14;0,9;0,95;0,9;0,64;1,0;0,43;0,9;0,80;0,9;---;0,9;0,78;,
12.12.2022 11:48:15;0,9;0,93;0,9;0,74;1,0;0,38;0,9;0,82;0,9;0,85;0,9;0,78;
12.12.2022 11:48:16;0,9;0,93;0,9;0,65;1,0;0,16;0,9;0,76;0,9;0,74;0,9;0,77;
12.12.2022 11:48:17;0,9;1,15;0,9;0,56;1,0;0,22;0,8;1,15;0,9;0,67;0,9;1,40;
12.12.2022 11:48:18;0,9;1,19;0,9;0,82;1,0;0,18;0,8;1,04;0,9;1,24;0,9;1,40;
12.12.2022 11:48:19;0,9;1,09;0,9;1,31;1,0;0,07;0,8;1,12;0,9;1,21;0,9;1,38;
12.12.2022 11:48:20;0,9;1,20;0,9;1,12;1,0;0,04;0,8;1,15;0,9;---;0,9;1,43;,
12.12.2022 11:48:21;0,9;1,21;0,8;1,01;1,0;0,04;0,8;1,04;0,9;0,96;0,9;1,36;
12.12.2022 11:48:22;0,9;0,83;0,9;0,68;1,1;0,02;0,8;0,79;0,9;0,65;0,9;1,02;
12.12.2022 11:48:23;0,9;0,86;0,9;0,59;1,1;0,03;0,9;0,49;0,9;---;0,9;1,05;,
12.12.2022 11:48:24;0,9;0,67;0,9;0,49;1,1;0,03;0,9;0,54;0,9;0,53;0,9;0,94;
12.12.2022 11:48:25;0,9;0,82;0,9;0,47;1,0;0,09;0,9;0,56;---;0,63;0,9;0,90;,
12.12.2022 11:48:26;0,9;0,80;0,9;0,52;1,1;0,12;0,9;0,67;0,9;0,56;0,9;0,72;
12.12.2022 11:48:27;0,9;0,74;0,9;0,76;1,0;0,17;0,9;0,77;0,9;0,90;0,9;0,55;
12.12.2022 11:48:28;0,9;0,72;0,9;0,54;1,0;0,22;0,9;0,58;0,9;---;0,9;0,72;,
12.12.2022 11:48:29;0,9;0,70;0,9;0,56;1,0;0,18;0,9;0,81;0,9;0,75;0,9;0,66;
12.12.2022 11:48:30;0,9;0,79;0,9;0,65;1,0;0,15;0,9;0,90;0,9;0,87;0,9;1,01;
12.12.2022 11:48:31;0,9;1,19;0,9;0,86;1,1;0,12;0,8;1,19;0,9;1,08;0,9;1,44;
12.12.2022 11:48:32;0,9;1,39;0,9;1,03;1,1;0,09;0,8;1,39;0,9;1,33;0,9;1,61;
12.12.2022 11:48:33;0,9;1,45;0,8;1,22;1,1;0,08;0,8;1,36;0,9;1,41;0,9;1,60;
12.12.2022 11:48:34;0,8;1,82;0,8;1,28;1,1;0,09;0,8;1,50;0,8;---;0,9;1,62;,
12.12.2022 11:48:35;0,8;1,74;0,8;1,23;1,1;0,07;0,8;1,48;0,8;1,48;0,9;1,61;
12.12.2022 11:48:36;0,8;1,40;0,8;1,50;1,1;0,10;0,8;1,19;0,8;1,85;0,9;1,59;
12.12.2022 11:48:37;0,8;1,39;0,8;1,22;1,1;0,08;0,8;0,86;0,8;1,46;0,9;1,35;
12.12.2022 11:48:38;0,8;1,42;0,8;0,97;1,1;0,10;0,8;0,99;0,8;0,86;0,9;1,48;
12.12.2022 11:48:39;0,8;1,53;0,8;0,85;1,1;0,07;0,8;1,23;0,8;1,30;0,9;1,57;
12.12.2022 11:48:40;0,8;1,17;0,8;1,11;1,1;0,07;0,8;1,41;0,8;1,50;0,9;1,59;
12.12.2022 11:48:41;0,8;1,09;0,8;1,25;1,1;0,04;0,8;1,44;0,8;---;0,8;1,69;,
12.12.2022 11:48:42;0,8;1,08;0,8;1,50;1,1;0,02;0,8;0,97;0,8;1,42;0,9;1,09;
12.12.2022 11:48:43;0,8;1,12;0,8;1,58;1,1;0,04;0,8;1,34;0,8;---;0,9;1,30;,
12.12.2022 11:48:44;0,8;1,25;0,8;1,59;1,1;0,07;0,8;1,51;0,8;1,57;0,9;1,58;
12.12.2022 11:48:45;0,8;1,39;0,8;1,53;1,1;---;0,8;1,36;0,8;1,38;0,9;1,52;,
12.12.2022 11:48:46;0,8;1,38;0,8;1,48;1,1;0,02;0,8;1,44;0,8;1,55;0,8;1,73;
12.12.2022 11:48:47;0,8;1,49;0,8;1,42;1,1;0,05;0,8;1,47;0,8;1,44;0,8;1,77;
12.12.2022 11:48:48;0,8;1,81;0,8;1,56;1,1;0,11;0,8;1,71;0,8;1,84;0,8;2,28;
12.12.2022 11:48:49;0,8;1,92;0,8;2,07;1,1;0,12;0,8;1,74;0,8;---;0,8;2,20;,
12.12.2022 11:48:50;0,8;1,93;0,8;1,95;1,1;---;0,8;1,68;0,8;2,07;0,8;1,98;,
12.12.2022 11:48:51;0,8;1,34;0,8;1,78;1,1;0,14;0,8;1,21;0,8;1,50;0,8;1,43;
12.12.2022 11:48:52;0,8;1,09;0,8;1,36;1,1;---;0,8;1,26;---;---;0,8;1,01;,,,
12.12.2022 11:48:53;0,8;1,09;0,8;1,36;1,0;0,16;0,8;1,40;0,8;1,27;0,8;1,42;
12.12.2022 11:48:54;0,8;1,20;0,8;1,51;1,0;0,17;0,8;1,38;0,8;1,77;0,8;1,37;
12.12.2022 11:48:55;0,8;1,21;0,8;1,58;1,0;0,13;0,8;1,10;0,8;---;0,8;1,37;,
12.12.2022 11:48:56;0,8;1,06;0,8;1,04;1,0;0,12;0,8;0,70;0,8;1,59;0,8;1,25;
12.12.2022 11:48:57;0,8;1,24;0,8;0,81;1,0;0,18;0,8;0,97;0,8;1,39;0,8;0,94;
12.12.2022 11:48:58;0,8;1,17;0,8;1,06;1,0;0,17;0,8;0,99;0,8;1,40;0,8;1,18;
12.12.2022 11:48:59;0,8;1,33;0,8;1,17;1,0;0,15;0,8;0,91;0,8;1,51;0,8;1,28;
12.12.2022 11:49:00;0,8;1,42;0,8;1,12;1,0;0,16;0,8;1,08;0,8;1,43;0,8;1,27;
12.12.2022 11:49:01;0,8;1,23;0,8;1,20;1,0;---;0,8;1,26;---;---;0,8;1,45;,,,
12.12.2022 11:49:02;0,8;1,62;0,8;1,18;1,0;0,07;0,8;1,26;0,8;1,35;0,8;1,73;
12.12.2022 11:49:03;0,8;1,81;0,8;1,32;1,0;---;0,8;1,61;0,8;1,79;0,8;1,87;,
12.12.2022 11:49:04;0,8;1,64;0,8;1,75;1,0;0,07;0,8;1,71;0,8;---;0,8;1,85;,
12.12.2022 11:49:05;0,8;1,70;0,8;1,98;1,0;0,08;0,8;1,88;0,8;1,93;0,8;2,04;
12.12.2022 11:49:06;0,8;1,92;0,8;1,99;1,0;---;0,8;2,05;0,8;2,28;0,8;2,44;,
12.12.2022 11:49:07;0,8;2,19;0,8;2,03;1,0;0,10;0,8;2,35;0,8;---;0,8;2,76;,
12.12.2022 11:49:08;0,8;2,15;0,8;2,21;1,0;---;0,8;2,20;---;2,38;0,8;2,63;,,
12.12.2022 11:49:09;0,8;1,94;0,7;2,46;1,0;0,14;0,8;2,02;0,8;2,46;0,8;2,17;
12.12.2022 11:49:10;0,8;1,98;0,7;2,10;1,0;0,14;0,7;2,16;0,8;2,44;0,8;2,43;
12.12.2022 11:49:11;0,8;2,04;0,7;2,08;1,0;0,18;0,7;2,05;---;---;0,8;2,32;,,
12.12.2022 11:49:12;0,8;1,85;0,7;2,12;1,0;---;0,7;1,95;0,8;2,66;0,8;2,24;,
12.12.2022 11:49:13;0,8;1,75;0,7;2,30;1,0;0,17;0,7;1,70;0,8;2,58;0,8;1,93;
12.12.2022 11:49:14;0,8;1,54;0,7;2,20;1,0;0,22;0,7;1,53;0,8;2,25;0,8;1,63;
12.12.2022 11:49:15;0,8;1,49;0,7;1,84;1,0;---;0,7;1,38;0,8;1,94;0,8;1,49;,
12.12.2022 11:49:16;0,8;1,47;0,7;1,72;1,0;0,18;0,7;1,28;0,8;1,83;0,8;1,45;
12.12.2022 11:49:17;0,8;1,38;0,7;1,63;1,0;0,19;0,7;1,18;0,8;1,77;0,8;1,38;
12.12.2022 11:49:18;0,8;1,37;0,7;1,46;1,0;0,18;0,7;1,16;0,8;1,63;0,8;1,38;
12.12.2022 11:49:19;0,8;1,28;0,7;1,39;1,0;0,15;0,7;1,16;0,8;1,57;0,8;1,33;
12.12.2022 11:49:20;0,8;1,29;0,7;1,44;1,0;---;0,7;1,14;0,8;1,51;0,8;1,32;,
12.12.2022 11:49:21;0,8;1,33;0,7;1,40;1,0;0,18;0,7;1,16;0,8;1,52;0,8;1,25;
12.12.2022 11:49:22;0,8;1,31;0,7;1,37;1,0;0,19;0,7;1,17;0,8;1,54;0,8;1,27;
12.12.2022 11:49:23;0,8;1,25;0,7;1,31;1,0;---;0,8;1,15;0,8;1,53;0,8;1,24;,
12.12.2022 11:49:24;0,8;1,22;0,7;1,34;1,0;0,19;0,8;1,11;0,8;1,48;0,8;1,20;
12.12.2022 11:49:25;0,8;1,17;0,7;1,24;1,0;0,18;0,8;1,05;0,8;---;0,8;1,16;,
12.12.2022 11:49:26;0,8;1,19;0,7;1,27;1,0;0,18;0,8;1,02;0,8;1,40;0,8;1,09;
12.12.2022 11:49:27;0,8;1,15;0,7;1,17;1,0;0,18;0,8;1,06;0,8;1,30;0,8;1,07;
12.12.2022 11:49:28;0,8;1,20;0,7;1,22;1,0;---;0,8;1,01;0,8;1,39;0,8;1,12;,
12.12.2022 11:49:29;0,8;1,08;0,7;1,22;1,0;0,19;0,8;1,01;0,8;---;0,8;1,01;,
12.12.2022 11:49:30;0,8;1,11;0,7;1,27;1,0;---;0,8;1,07;0,8;1,23;0,8;1,12;,
12.12.2022 11:49:31;0,8;1,19;0,7;1,04;1,0;0,21;0,7;1,12;0,8;1,45;0,8;1,19;
12.12.2022 11:49:32;0,8;1,41;0,7;1,06;1,0;0,16;0,7;0,96;0,8;1,55;0,8;1,25;
12.12.2022 11:49:33;0,8;1,29;0,7;1,35;1,0;0,20;0,7;0,87;0,8;1,38;0,8;0,99;
12.12.2022 11:49:34;0,8;1,26;0,7;0,99;1,0;---;0,7;0,69;0,8;0,94;0,8;0,93;,
12.12.2022 11:49:35;0,8;1,38;0,7;0,65;1,0;0,21;0,7;0,95;0,7;1,03;0,8;1,26;
12.12.2022 11:49:36;0,8;1,38;0,7;0,92;1,0;0,20;0,7;1,16;0,7;1,35;0,8;1,31;
12.12.2022 11:49:37;0,8;1,34;0,7;1,21;1,0;---;0,7;1,02;0,7;1,51;0,8;1,23;,
12.12.2022 11:49:38;0,8;1,25;0,7;0,91;1,0;0,16;0,7;1,05;0,7;1,41;0,8;1,22;
12.12.2022 11:49:39;0,8;1,25;0,7;1,20;1,0;0,17;0,7;1,06;0,7;1,37;0,8;1,19;
12.12.2022 11:49:40;0,8;1,30;0,7;1,28;1,0;0,11;0,7;1,11;0,7;1,38;0,8;1,31;
12.12.2022 11:49:41;0,8;1,30;0,7;1,16;1,0;0,16;0,7;1,07;0,7;1,34;0,8;1,40;
12.12.2022 11:49:42;0,8;1,54;0,7;1,37;1,0;0,16;0,7;1,39;0,7;1,33;0,8;1,66;
12.12.2022 11:49:43;0,8;1,59;0,7;1,39;1,0;0,13;0,7;1,45;0,7;1,56;0,8;1,82;
12.12.2022 11:49:44;0,8;1,53;0,7;1,32;1,0;---;0,7;1,67;0,7;1,61;0,8;1,58;,
12.12.2022 11:49:45;0,8;1,62;0,7;1,58;1,0;0,13;0,7;1,37;---;2,01;0,8;1,64;,
12.12.2022 11:49:46;0,8;1,30;0,7;1,47;1,0;0,10;0,7;1,16;0,7;1,62;0,8;1,48;
12.12.2022 11:49:47;0,8;1,49;0,7;1,30;1,0;0,14;0,7;1,16;0,7;1,40;0,8;1,53;
12.12.2022 11:49:48;0,8;1,74;0,7;1,45;1,0;---;0,7;1,62;0,7;1,48;0,8;1,99;,
12.12.2022 11:49:49;0,8;2,05;0,7;1,98;1,0;0,10;0,7;1,95;0,7;2,21;0,8;2,42;
12.12.2022 11:49:50;0,8;1,93;0,7;1,99;1,0;0,12;0,7;1,82;0,7;2,49;0,8;2,20;
12.12.2022 11:49:51;0,8;1,81;0,7;2,09;1,0;0,14;0,7;1,78;0,7;2,29;0,8;1,95;
12.12.2022 11:49:52;0,8;1,55;0,7;2,49;1,0;0,15;0,7;1,77;0,7;2,29;0,8;1,85;
12.12.2022 11:49:53;0,8;1,92;0,7;2,36;1,0;0,14;0,7;2,09;0,7;2,27;0,8;2,27;
12.12.2022 11:49:54;0,8;2,12;0,7;2,05;1,0;0,14;0,7;1,99;0,7;2,46;0,8;2,47;
12.12.2022 11:49:55;0,8;2,16;0,7;2,53;1,0;---;0,7;1,94;0,7;2,61;0,8;2,49;,
12.12.2022 11:49:56;0,8;2,26;0,7;1,99;1,0;0,10;0,7;2,17;0,7;2,24;0,8;2,48;
12.12.2022 11:49:57;0,8;2,07;0,7;1,99;1,0;---;0,7;2,03;0,7;2,38;0,8;2,51;,
12.12.2022 11:49:58;0,8;2,08;0,7;2,08;1,0;0,08;0,7;2,20;0,7;2,53;0,8;2,56;
12.12.2022 11:49:59;0,8;2,25;0,7;2,36;1,0;0,08;0,7;2,28;---;2,40;0,8;2,71;,
12.12.2022 11:50:00;0,8;2,43;0,7;2,37;1,0;0,11;0,7;2,46;0,7;2,51;0,8;2,88;
12.12.2022 11:50:01;0,8;2,17;0,7;2,59;1,0;---;0,7;2,16;0,7;2,58;0,8;2,51;,
12.12.2022 11:50:02;0,8;1,94;0,7;2,17;1,0;0,17;0,7;1,93;0,7;2,48;0,8;2,34;
12.12.2022 11:50:03;0,8;1,57;0,7;1,82;1,0;0,19;0,7;1,46;0,7;2,19;0,8;1,73;
12.12.2022 11:50:04;0,8;1,39;0,7;1,68;1,0;---;0,7;1,19;0,7;1,71;0,8;1,47;,
12.12.2022 11:50:05;0,8;1,45;0,7;1,26;---;0,21;0,7;1,33;---;1,49;0,8;1,43;,,
12.12.2022 11:50:06;0,8;1,38;0,7;1,25;1,0;0,20;0,7;1,32;0,7;1,61;0,8;1,39;
12.12.2022 11:50:07;0,8;1,42;0,7;1,61;1,0;0,21;0,7;1,34;0,7;1,73;0,8;1,40;
12.12.2022 11:50:08;0,8;1,41;0,7;1,64;1,0;0,23;0,7;1,31;0,7;1,79;0,8;1,38;
12.12.2022 11:50:09;0,8;1,26;0,7;1,60;1,0;0,20;0,7;1,31;0,7;1,83;0,8;1,28;
12.12.2022 11:50:10;0,8;1,54;0,7;1,57;0,9;0,21;0,7;1,35;0,7;1,68;0,8;1,61;
12.12.2022 11:50:11;0,7;1,51;0,7;1,57;0,9;0,20;0,7;1,15;0,7;1,76;0,7;1,43;
12.12.2022 11:50:12;0,7;1,40;0,6;1,83;---;0,13;0,7;1,16;0,7;1,66;0,7;1,36;,
12.12.2022 11:50:13;0,7;1,40;0,6;1,55;0,9;0,13;0,7;1,12;0,7;1,58;0,7;1,39;
12.12.2022 11:50:14;0,7;1,38;0,7;1,46;0,9;0,15;0,7;1,01;0,7;1,51;0,7;1,23;
12.12.2022 11:50:15;0,7;1,13;0,7;1,36;0,9;0,16;0,7;1,00;0,7;1,41;0,7;1,14;
12.12.2022 11:50:16;0,7;1,18;0,7;1,23;0,9;0,16;0,7;1,14;0,7;1,34;0,8;1,25;
12.12.2022 11:50:17;0,7;1,42;0,7;1,18;0,9;0,12;0,7;1,28;0,7;1,48;0,8;1,47;
12.12.2022 11:50:18;0,8;1,42;0,7;1,36;0,9;0,14;0,7;1,11;0,7;1,45;0,8;1,39;
12.12.2022 11:50:19;0,8;1,35;0,7;1,32;---;0,15;0,7;1,10;0,7;1,44;0,8;1,28;,
12.12.2022 11:50:20;0,8;1,39;0,7;1,33;0,9;0,18;0,7;1,16;0,7;1,49;0,8;1,27;
12.12.2022 11:50:21;0,8;1,17;0,7;1,37;0,9;0,20;0,7;0,78;0,7;1,37;0,8;1,06;
12.12.2022 11:50:22;0,8;0,88;0,7;0,95;---;0,22;0,7;0,57;0,7;1,04;0,8;0,51;,
12.12.2022 11:50:23;0,8;0,86;0,7;0,48;0,9;0,20;0,7;0,56;0,7;0,77;0,8;0,68;
12.12.2022 11:50:24;0,8;1,18;0,7;0,42;0,9;0,22;0,7;0,81;0,7;0,58;0,8;0,78;
12.12.2022 11:50:25;0,8;1,29;0,7;0,25;0,9;0,23;0,7;1,17;0,7;0,67;0,8;1,21;
12.12.2022 11:50:26;0,8;1,45;0,7;0,64;0,9;0,22;0,7;1,24;---;1,40;0,8;1,30;,
12.12.2022 11:50:27;0,8;1,42;0,7;0,69;0,9;0,21;0,7;1,27;0,7;1,57;0,8;1,32;
12.12.2022 11:50:28;0,8;1,40;0,7;0,91;0,9;0,20;0,7;1,36;0,7;1,67;0,8;1,47;
12.12.2022 11:50:29;0,8;1,38;0,7;1,26;---;0,20;0,7;1,30;0,7;1,64;0,8;1,23;,
12.12.2022 11:50:30;0,8;1,40;0,7;1,21;0,9;0,21;0,7;1,39;0,7;1,77;0,8;1,40;
12.12.2022 11:50:31;0,8;1,43;0,7;1,13;0,9;0,23;0,7;1,33;0,7;1,75;0,8;1,53;
12.12.2022 11:50:32;0,8;1,75;0,7;1,46;---;0,16;0,7;1,38;---;1,62;0,8;1,79;,,
12.12.2022 11:50:33;0,8;1,69;0,7;1,60;0,9;0,15;0,7;1,42;0,7;1,69;0,8;1,78;
12.12.2022 11:50:34;0,7;1,57;0,7;1,47;0,9;0,19;0,7;1,36;0,7;1,67;0,8;1,53;
12.12.2022 11:50:35;0,7;1,47;0,7;1,73;0,9;0,19;0,7;1,33;0,7;1,82;0,8;1,47;
12.12.2022 11:50:36;0,7;1,53;0,6;1,71;---;0,21;0,7;1,46;0,7;1,85;0,7;1,55;,
12.12.2022 11:50:37;0,7;1,64;0,6;1,82;0,9;0,21;0,7;1,58;0,7;1,94;0,7;1,77;
12.12.2022 11:50:38;0,7;1,79;0,6;1,99;0,9;0,22;0,7;1,66;---;2,10;0,7;1,87;,
12.12.2022 11:50:39;0,7;1,77;0,6;1,71;---;0,22;0,7;1,65;0,7;1,99;0,7;1,95;,
12.12.2022 11:50:40;0,7;1,88;0,6;1,68;0,9;0,21;0,7;1,71;0,7;2,25;0,7;1,99;
12.12.2022 11:50:41;0,7;1,97;0,6;1,82;0,9;0,20;0,7;1,69;0,7;2,21;0,7;1,98;
12.12.2022 11:50:42;0,7;2,07;0,6;1,89;0,9;0,21;0,7;2,05;0,7;2,34;0,7;2,27;
12.12.2022 11:50:43;0,7;2,43;0,6;1,97;0,9;0,21;0,7;2,37;0,7;2,57;0,7;2,96;
12.12.2022 11:50:44;0,7;2,30;0,6;2,43;---;0,19;0,7;2,19;---;2,77;0,7;2,61;,,
12.12.2022 11:50:45;0,7;2,02;0,6;2,20;0,9;0,17;0,6;1,89;0,7;2,37;0,7;2,38;
12.12.2022 11:50:46;0,7;2,04;0,6;2,01;0,9;0,15;0,6;1,88;---;2,11;0,7;2,44;,
12.12.2022 11:50:47;0,7;1,91;0,6;1,82;0,9;0,09;0,6;1,65;0,7;1,99;0,7;2,18;
12.12.2022 11:50:48;0,7;1,68;0,6;1,50;0,9;0,11;0,7;1,65;---;1,73;0,7;1,95;,
12.12.2022 11:50:49;0,7;1,76;0,6;1,06;0,9;0,06;0,7;1,42;0,7;1,36;0,7;1,96;
12.12.2022 11:50:50;0,7;1,51;0,6;0,83;0,9;0,04;0,7;1,64;---;1,43;0,7;1,87;,
12.12.2022 11:50:51;0,7;1,68;0,6;1,23;0,9;0,11;0,7;1,82;0,7;1,93;0,7;2,07;
12.12.2022 11:50:52;0,7;1,80;0,6;1,42;0,9;0,18;0,7;1,75;---;1,95;0,7;2,07;,
12.12.2022 11:50:53;0,7;1,67;0,6;1,45;---;0,16;0,7;1,66;0,7;1,80;0,7;1,96;,
12.12.2022 11:50:54;0,7;1,71;0,6;1,73;0,9;0,16;0,7;1,94;0,7;1,77;0,7;2,40;
12.12.2022 11:50:55;0,7;1,85;0,6;1,73;0,9;0,10;0,7;1,82;0,7;1,83;0,7;2,45;
12.12.2022 11:50:56;0,7;1,79;0,6;1,40;0,9;0,10;0,7;1,34;0,7;1,62;0,7;2,14;
12.12.2022 11:50:57;0,7;1,78;0,6;1,25;0,9;0,09;0,7;1,43;---;1,51;0,7;1,90;,
12.12.2022 11:50:58;0,7;1,54;0,6;1,24;0,9;0,10;0,7;1,31;0,7;1,28;0,7;1,49;
12.12.2022 11:50:59;0,7;1,56;0,6;1,10;0,9;0,07;0,7;1,38;---;1,26;0,7;1,62;,
12.12.2022 11:51:00;0,7;1,32;0,6;1,34;0,9;0,08;0,7;1,15;0,7;1,33;0,7;1,33;
12.12.2022 11:51:01;0,7;1,16;0,6;1,15;0,9;0,10;0,7;1,16;0,7;1,20;0,7;1,29;
12.12.2022 11:51:02;0,7;1,06;0,6;1,03;0,9;0,11;0,7;1,12;0,7;1,09;0,7;1,11;
12.12.2022 11:51:03;0,7;0,98;0,7;1,04;0,9;0,17;0,7;1,02;---;1,24;0,7;1,02;,
12.12.2022 11:51:04;0,7;1,17;0,7;1,00;---;0,18;0,7;1,03;0,7;1,34;0,7;1,07;,
12.12.2022 11:51:05;0,7;1,42;0,7;1,21;0,9;0,17;0,7;1,15;0,7;1,38;0,7;1,41;
12.12.2022 11:51:06;0,7;1,43;0,6;1,18;0,9;0,18;0,7;1,29;---;1,40;0,7;1,55;,
12.12.2022 11:51:07;0,7;1,54;0,6;1,46;0,9;0,20;0,7;1,56;0,7;1,68;0,7;1,67;
12.12.2022 11:51:08;0,7;1,54;0,6;1,61;0,9;0,17;0,7;1,35;0,7;1,97;0,7;1,55;
12.12.2022 11:51:09;0,7;1,34;0,6;1,62;0,9;0,13;0,7;1,25;---;1,74;0,7;1,44;,
12.12.2022 11:51:10;0,7;1,26;0,6;1,63;0,9;0,07;0,7;1,43;0,7;1,61;0,7;1,64;
12.12.2022 11:51:11;0,7;1,56;0,6;1,86;0,9;0,12;0,7;2,08;0,7;1,81;0,7;2,26;
12.12.2022 11:51:12;0,7;2,23;0,6;2,48;0,9;0,13;0,6;2,26;---;2,38;0,7;2,65;,
12.12.2022 11:51:13;0,7;2,45;0,6;2,89;0,9;0,14;0,6;2,33;0,7;2,72;0,7;2,86;
12.12.2022 11:51:14;0,7;2,33;0,6;2,88;0,9;0,11;0,6;2,18;0,7;2,69;0,7;2,73;
12.12.2022 11:51:15;0,7;2,02;0,6;2,63;0,9;0,12;0,6;1,99;0,6;2,49;0,7;2,44;
12.12.2022 11:51:16;0,7;1,86;0,6;2,36;0,8;0,02;0,6;1,85;---;2,33;0,7;2,28;,
12.12.2022 11:51:17;0,7;2,00;0,6;1,99;0,8;0,02;0,6;1,67;0,6;2,07;0,7;2,13;
